	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0000042	g5997, g1598, g23055, g20475	g5997, g1598, g23055	g5997, g1598, g23055, g20475	g18107, g4258, g2303, g11661, g6823	mf_7897	14509.g17279	g9905, g17279, g22754	g9905, g22754, g17279	g17279, g9905, g22754	g19449, g19445	g19449, g19445	g9905, g22754	g22754, g9905	g9905, g22754	g9905, g22754, g17279	g9905, g22754, g17279	g19445, g19449	g19445, g19449	g19449, g19445
OG0000043	g13264, g15189, g4102	g15189, g4102, g13264	g13264, g15189	g26421, g19436	mf_8425	14148.g19476, 14147.g15887, 14143.g5492	g19476, g5492, g15887	g19476, g15887, g5492	g15887, g19476, g5492	g18208, g15360	g18208, g15360	g5492, g19476, g15887	g5492, g19476, g15887	g19476, g5492, g15887	g19476, g5492, g15887	g15887, g5492, g19476	g15360, g18208	g18208, g15360, g21818	g18208, g15360
OG0000044	g15737, g12791, g12798, g7675	g7675, g12798, g15737	g15737, g12791, g7675, g12798	g1466, g22090, g2301	mf_10215, mf_9041, mf_11743	2175.g1465	g18200, g1465	g18200, g1465	g1465, g18200	g9484, g1780, g1786	g9484, g1786, g1780	g18200, g1465	g1465, g18200	g18200, g1465	g1465, g18200	g18200, g1465	g9484, g1786, g1780	g1780, g1786, g9484	g1780, g1786, g9484
OG0000045	g13197, g8130, g8128, g8989	g8130, g8989, g13197, g8128	g13197, g8130, g8128, g8989	g7790, g7792, g7598	mf_4876	8342.g21930, 8343.g22347	g21930, g22347	g21930, g22347	g22347, g21930	g15377, g2242, g2250	g2250, g2242, g15377	g21930, g22347	g21930, g22347	g22347, g21930	g22347, g21930	g22347, g21930	g2250, g2242, g15377	g2250, g2242, g15377	g2242, g15377, g2250
OG0000046	g8417, g21654, g15912, g27346	g8417, g21654, g15912	g27346, g8417, g21654, g15912	g13336			g12591	g12591		g11202, g16339, g15597, g7508, g3450, g18723	g15597, g11202, g7508, g3450, g16339, g18723	g12591	g12591	g12591	g12591	g12591	g16339, g3450, g11202, g7508, g18723, g15597	g3450, g11202, g18723, g16339, g15597, g7508	g16339, g18723, g15597, g11202, g7508, g3450
OG0000047	g10515, g10513	g12557, g10515, g10513	g10513, g10515	g20744, g175, g30830	mf_845	258.g9616	g9616, g12567	g12567, g9616	g9616, g12567	g13813, g14469, g14148, g11991	g11991, g13813, g14148, g14469	g9616, g12567	g12567, g9616	g9616, g12567	g12567, g9616	g12446, g12567, g9616	g14148, g11991, g13813, g14469	g14148, g13813, g11991, g14469	g13813, g14469, g11991, g14148
OG0000048	g15458, g14051	g14051	g14051, g15458	g29743, g18958, g1001, g23498, g25913	mf_8564, mf_14775	6720.g16346, 6718.g16345, 6719.g16345	g16367, g16345, g16346	g16345, g16367, g16346	g16367, g16345, g16346	g11013, g7826	g11013, g7826	g16345, g16367, g16346	g16367, g16346, g16345	g16345, g16346, g16367	g16345, g16367, g16346	g16367, g16345, g16346	g11013, g7826	g7826, g11013	g7826, g11013
OG0000049	g116, g14660, g24565	g116, g24565, g14660	g14660, g116, g24565	g2767, g11405, g12855		2521.g18761, 2522.g5869, 2523.g6138	g5869, g6138, g18761	g18761, g6138, g5869	g5869, g18761, g6138	g15306, g7038	g7038, g15306	g18761, g6138, g5869	g18761, g6138, g5869	g18761, g6138, g5869	g18761, g6138, g5869	g18761, g5869, g6138	g15306, g7038	g15306, g7038	g15306, g7038
OG0000050	g410, g414	g410, g414	g410, g414	g9072	mf_9924	12559.g18044	g19973, g11104, g18044	g11104, g18044, g19973	g18044, g19973, g11104	g11621, g2841, g5757	g2841, g5757, g11621	g18044, g19973, g11104	g19973, g11104, g18044	g18044, g19973, g11104	g19973, g18044, g11104	g11104, g19973, g18044	g5757, g2841, g11621	g11621, g5757, g2841	g11621, g5757, g2841
OG0000051	g27189, g10356, g25507, g15087, g1095	g27189, g25507, g10356, g15087	g10356, g25507, g15087, g1095, g27189	g1313, g8663, g1317, g22530	mf_10651	1811.g6842	g6842	g6842	g6842	g8068, g13248, g13250, g13974	g13974, g13250, g8068, g13248	g6842	g6842	g6842	g6842	g6842	g8068, g13974, g13248, g13250	g13248, g8068, g13974, g13250	g13250, g13974, g8068, g13248
OG0000052	g18409, g24933, g5564	g5564, g24933	g5564, g24933	g28123, g1220	mf_11154	71.g1062, 70.g22890, 69.g7910	g22890, g1062, g7910	g1062, g7910, g22890	g22890, g1062, g7910	g13846, g3457	g13846, g3457	g1062, g7910, g22890	g1062, g22890, g7910	g1062, g7910, g22890	g22890, g1062, g7910	g1062, g22890, g7910	g13846, g3457	g13846, g22845, g3457	g13846, g3457
OG0000053	g21555, g6889, g25176	g6889, g25176, g21555	g25176, g21555, g6889	g3257, g10035	mf_576, mf_7538	10135.g19302	g16739, g19302, g4383	g4383, g16739, g19302	g16739, g19302, g4383	g6934, g15782	g15782, g6934	g16739, g4383, g19302	g19302, g16739, g4383	g4383, g16739, g19302	g4383, g16739, g19302	g4383, g16739, g19302	g15782, g6934	g15782, g6934	g6934, g15782
OG0000054	g23279, g6902, g9920	g9920, g6902, g23279	g23279, g6902, g9920	g23438, g13473, g21939		12019.g11336, 12020.g4348	g11336, g4354, g4348	g11336, g4354, g4348	g4348, g11336, g4354	g11412, g16893	g16893, g11412	g11336, g4354, g4348	g4348, g4354, g11336	g4354, g4348, g11336	g4348, g11336, g4354	g11336, g4348, g4354	g16893, g11412	g11412, g16893	g11412, g16893
OG0000055	g18631	g18631	g18631			12705.g17722, 12706.g17722, 12721.g19442, 12704.g17722, 12728.g7313, 12729.g19442, 12731.g19442, 14816.g19442, 14815.g19442, 14818.g19442, 14817.g19442, 12709.g17722, 12708.g17722, 12707.g17722, 12720.g19442, 14813.g19442, 14814.g19442, 12724.g19442, 14775.g17722, 14776.g17722, 14777.g17722, 14778.g17722, 14779.g17722, 14780.g17722, 14781.g17722, 14812.g19442	g19442	g19442, g17722	g19442, g17722	g8013	g8013	g19442, g17722	g19442, g17722	g19442, g17722	g19442	g17722, g19442	g8013	g8013	g8013
OG0000056	g12686, g2210, g20838	g12686, g2210	g2210, g12686		mf_2023, mf_4543	62.g3745	g3745, g15957, g4853	g15957, g3745, g4853	g4853, g3745, g15957	g10823, g4695, g13472	g13472, g4695	g4853, g15957, g3745	g15957, g4853, g3745	g15957, g3745, g4853	g4853, g15957, g3745	g3745, g4853, g15957	g10823, g4695, g13472	g10823, g4695, g13472	g4695, g13472, g10823
OG0000057						7318.g17991, 13664.g8273, 12250.g20054, 3933.g20054, 3031.g17838, 66.g17838, 4194.g17838, 15827.g8273	g8273, g16792, g24460, g17254, g16987	g8273, g16987, g17254, g16792, g24460	g16987, g17254, g8273, g16792, g24460			g16792, g8273, g16987, g17254, g24460	g16792, g8273, g16987, g17254, g24460	g16987, g24460, g17254, g16792, g8273	g16987, g16792, g8273, g17254, g24460	g24460, g16987, g16792, g17254, g8273			
OG0000058	g112, g1411, g24568	g112, g24568, g1411	g112, g24568, g1411	g20838, g13331	mf_5088	15986.g6149	g6149, g12778, g6142	g12778, g6149, g6142	g6149, g12778, g6142	g15303, g7042	g15303, g7042	g6149, g6142, g12778	g6149, g6142, g12778	g12778, g6142, g6149	g6149, g6142, g12778	g6142, g12778, g6149	g7042, g15303	g15303, g7042	g7042, g15303
OG0000059	g26175, g229	g26175	g26175	g11072, g15386, g16323, g3187	mf_73	11417.g2043	g12393, g2043	g12393, g2043	g12393, g2043	g11152, g11153, g10995, g10996	g11152, g11153, g10995, g10996	g12393, g2043	g12393, g2043	g2043, g12393	g2043, g12393	g12393, g2043	g11152, g10995, g10996, g11153	g11153, g11152, g10996, g10995, g21816	g10995, g11152, g11153, g10996
OG0000060	g26978, g7855, g286	g26978, g7855, g286	g286, g7855, g26978	g20579, g13403	mf_6739, mf_8598, mf_8009	13907.g13161, 13908.g22711	g22711, g13161	g13161, g22711	g13161, g22711	g17836, g18869, g8047	g8047, g17836, g18869	g13161, g22711	g13161, g22711	g22711, g13161	g22711, g13161	g13161, g22711	g8047, g17836, g18869	g8047, g17836, g18869	g18869, g17836, g8047
OG0000061	g11437, g442	g11437, g442	g11437, g442	g21550, g17060	mf_15118, mf_2167	7357.g9619, 7356.g10639, 7355.g16564	g16564, g9619, g10639	g9619, g10639, g16564	g10639, g16564, g9619	g1847, g9662	g9662, g1847	g10639, g16564, g9619	g10639, g16564, g9619	g10639, g16564, g9619	g9619, g10639, g16564	g16564, g10639, g9619	g9662, g1847	g1847, g9662	g9662, g1847
OG0000062	g6741, g657, g25593	g25593, g6741, g657	g6741, g25593, g657	g20716, g10326, g14393, g15972, g16918, g4748		9142.g1975	g1246, g1975	g1246, g1975	g1975, g1246	g17260, g4720, g11596	g4720, g17260, g11596	g1246, g1975	g1246, g1975	g1246, g1975	g1975, g1246	g1975, g1246	g17260, g4720, g11596	g17260, g11596, g4720	g4720, g11596, g17260
OG0000063	g9228, g1892	g9228, g1892	g1892, g9228	g23174	mf_9286		g10050, g16422, g4052	g4052, g16422, g10050	g16422, g10050, g4052	g8124, g19460, g12799	g19460, g8124, g12799	g10050, g16422, g4052	g16422, g10050, g4052	g4052, g16422, g10050	g4052, g10050, g16422	g10050, g4052, g16422	g12799, g8124, g19460	g12799, g8124, g19460	g8124, g12799, g19460
OG0000064	g17866, g3403, g2250, g16799	g16799, g17866, g2250, g3403	g3403, g16799, g17866, g2250	g417	mf_1057	5078.g11979	g11596, g5599, g11979	g11596, g5599, g11979	g11596, g5599, g11979	g14580	g14580	g5599, g11596, g11979	g5599, g11596, g11979	g5599, g11596, g11979	g11979, g11596, g5599	g11596, g5599, g11979	g14580	g23108, g22030, g14580, g24340	g14580
OG0000065	g29409, g2251	g29409, g2251	g29409, g2251	g22308, g17466, g5457	mf_2829, mf_11703	13760.g358, 13761.g345, 13758.g358, 13759.g345, 15044.g345	g358, g345	g358, g345	g358, g345	g3994, g15341, g4007	g4007, g15341, g3994	g358, g345	g358, g345	g358, g345	g358, g345	g358, g345	g4007, g15341, g3994	g4007, g3994, g15341	g15341, g3994, g4007
OG0000066	g2893, g22286, g11302	g22286, g11302	g11302, g2893, g22286	g30587, g13046	mf_14862, mf_9991	9812.g8948	g11419, g8948, g8947	g8948, g8947, g11419	g8948, g8947, g11419	g16555, g11979	g11979, g16555	g8948, g8947, g11419	g8947, g8948, g11419	g8947, g8948, g11419	g8947, g11419, g8948	g11419, g8948, g8947	g16555, g11979	g16555, g11979	g11979, g16555
OG0000067	g2915, g17264, g5223	g5223, g2915	g5223, g17264, g2915	g30725, g28522, g16414, g19271	mf_2537	2386.g4310, 14593.g12961	g12961, g12962, g4310	g4310, g12962, g12961	g12961, g12962, g4310	g2768, g9366	g2768, g9366	g12961, g12962, g4310	g4310	g4310, g12961, g12962	g4310, g12961, g12962	g12961, g12962, g4310	g9366, g2768	g9366, g2768	g9366, g2768
OG0000068	g17846, g5779, g19226	g17846, g5779, g19226	g19226, g5779, g17846	g26646	mf_6512, mf_2962	14940.g19761, 14941.g10656, 2500.g10656, 2501.g3788, 2499.g19761, 3056.g3788, 13468.g10656, 14942.g3788, 5304.g10656	g10656, g3788, g19761	g19761, g3788	g19761, g3788, g10656	g12210	g12210	g19761, g3788	g3788, g10656, g19761	g19761, g3788	g10656, g19761, g3788	g19761, g3788, g10656	g12210	g12210	g12210
OG0000069	g21615, g14050, g12673	g14050, g12673, g21615	g21615, g12673	g24701, g25912, g16973, g7016		4344.g16344, 4345.g11718, 4346.g14762	g14762, g11718, g16344	g11718, g16344, g14762	g16344, g14762, g11718	g16678	g16678	g16344, g11718, g14762	g16344, g14762, g11718	g14762, g16344, g11718	g16344, g14762, g11718	g16344, g14762, g11718	g16678	g21655, g23416, g16678, g23836	g16678
OG0000070	g12746	g12746	g12746	g12658, g26888	mf_14990, mf_688	2802.g14104	g195, g18491, g14104	g18491, g195, g14104	g14104, g18491, g195	g18598, g11929, g983	g18598, g983, g11929	g18491, g14104, g195	g195, g18491, g14104	g18491, g14104, g195	g14104, g18491, g195	g14104, g195, g18491	g18598, g983, g11929	g18598, g11929, g983	g11929, g18598, g983
OG0000071	g22160	g6775	g11684	g9539	mf_10764	12051.g5404	g19893, g5404	g19893, g5404	g19893, g5404	g9624, g11739, g16601, g5271, g11425	g11425, g11739, g9624, g5271, g16601	g19893, g5404	g19893, g5404	g19893, g5404	g19893, g5404	g19893, g5404	g5271, g11739, g16601, g11425, g9624	g5271, g11425, g11739, g9624, g16601	g16601, g11425, g11739, g5271, g9624
OG0000072	g24245, g3437, g1670	g24245, g1670, g3437	g24245, g3437, g1670	g15345	mf_281	12495.g12160	g12160, g4573, g10224	g4573, g12160, g10224	g4573, g12160, g10224	g5352, g1080	g1080, g5352	g12160, g10224, g4573	g4573, g12160, g10224	g4573, g12160, g10224	g10224, g4573, g12160	g12160, g10224, g4573	g1080, g5352	g1080, g5352	g5352, g1080
OG0000073	g4498	g4498	g4498	g30338	mf_5667, mf_14064	16900.g3724, 16899.g1169, 16898.g10438, 8418.g1169, 8417.g10438, 8419.g3724	g3724, g1169, g10438	g1169, g10438, g3724	g1169, g10438, g3724	g20221, g1795	g1795, g20221	g1169, g3724, g10438	g10438, g3724, g1169	g1169, g3724, g10438	g1169, g10438, g3724	g1169, g3724, g10438	g20221, g1795	g20221, g1795	g1795, g20221
OG0000074	g4668, g28574	g28574, g4668	g28574, g4668	g21991	mf_11887, mf_4955	12081.g16667, 12082.g15190, 12085.g14584	g15190, g14584, g16667	g15190, g14584, g16667	g16667, g14584, g15190	g3672, g564	g3672, g564	g14584, g16667, g15190	g15190, g14584, g16667	g16667, g14584, g15190	g16667, g15190, g14584	g15190, g14584, g16667	g564, g3672	g3672, g564	g3672, g564
OG0000075	g9034, g5739, g20095	g9034, g5739, g20095	g20095, g5739, g9034	g30116, g6483, g20824	mf_4495		g6881, g4071	g4071, g15810, g6881	g15810, g6881, g4071	g5602, g3353	g3353, g5602	g6881, g4071, g15810	g15810, g6881, g4071	g4071, g15810, g6881	g6881, g4071, g15810	g6881, g4071, g15810	g3353, g5602	g3353, g5602	g3353, g5602
OG0000076	g28284, g14592, g6486, g18107	g18107, g28284, g6486, g14592	g28284, g14592, g6486, g18107	g13392, g18514	mf_3554		g10085, g746	g746, g10085	g10085, g746	g8495, g14349, g5674	g5674, g14349, g8495	g746, g10085	g10085, g746	g10085, g746	g10085, g746	g10085, g746	g5674, g8495, g14349	g14349, g8495, g5674	g8495, g5674, g14349
OG0000077	g9391, g6672, g19783	g19783, g9391, g6672	g19783, g6672, g9391	g11540, g12132, g13289	mf_12683, mf_7322, mf_10830	3772.g17973	g17973, g9553	g17973, g9553	g17973, g9553	g12911, g13796, g6595	g6595, g13796	g17973, g9553	g17973, g9553	g9553, g17973	g17973, g9553	g17973, g9553	g13796, g12911, g6595	g6595, g12911, g13796	g13796, g12911, g6595
OG0000078	g7211, g29255, g26711	g26711, g29255, g7211	g7211, g26711, g29255	g18062, g10813	mf_12684, mf_4703	4266.g6112, 2682.g6112	g8539, g6112	g6112, g8539	g8539, g6112	g8976, g16138, g6290	g6290, g16138, g8976	g8539, g6112	g6112, g8539	g6112, g8539	g6112, g8539	g8539, g6112	g8976, g6290, g16138	g6290, g16138, g8976	g16138, g6290, g8976
OG0000079	g7524, g8715	g7524, g8715	g7524, g8715	g17151, g17150	mf_3464	7146.g477, 7145.g12946, 7144.g7814	g477, g7814, g12946	g477, g12946, g7814	g12946, g477, g7814	g12120, g17505	g12120, g17505	g477, g7814, g12946	g7814, g477, g12946	g7814, g477, g12946	g477, g12946, g7814	g477, g12946, g7814	g17505, g12120	g17505, g12120	g12120, g17505
OG0000080	g10472, g10549	g10472	g10472	g24644, g10393		8529.g5415, 8528.g5419, 12402.g5415, 15993.g641, 15995.g5415, 15994.g5419	g641, g5415, g5419	g641, g5415, g5419	g641, g5415, g5419	g9047, g4502	g9047, g4502	g641, g5419, g5415	g5415, g641, g5419	g641, g5415, g5419	g5415, g5419, g641	g5415, g641, g5419	g9047, g4502	g9047, g4502	g4502, g9047
OG0000081	g24036	g24036		g6921, g4247	mf_6313	11913.g6914	g5373, g5374, g6914	g5374, g5373, g6914	g5373, g5374, g6914	g11992, g13183, g12783	g11992, g12783, g13183	g5374, g5373, g6914	g6914, g5374, g5373	g6914, g5374, g5373	g5374, g5373, g6914	g6914, g5374, g5373	g13183, g11992, g12783	g13183, g11992, g12783, g1432	g11992, g12783, g13183
OG0000082	g29873	g29873	g29873	g3519, g3518, g25006, g25005	mf_14728	4752.g11267, 4753.g22842	g22841, g22842, g11267, g11266	g22842, g22841, g11267, g11266	g11266, g11267, g22841, g22842			g22841, g22842, g11266, g11267	g22842, g22841, g11266, g11267	g11266, g11267, g22841, g22842	g11266, g11267, g22842, g22841	g22842, g22841, g11267, g11266		g25147, g21808, g22533, g22166	
OG0000083					mf_5993, mf_5598, mf_8548	4844.g13588, 15387.g8892	g8892, g23367	g23367, g8892	g8892, g23367	g11826, g11825, g13567, g373, g18484	g13567, g11826, g11825, g18484, g373	g23367, g8892	g8892, g23367	g23367, g8892	g23367, g8892	g8892, g23367	g18484, g13567, g11825, g11826, g373	g373, g13567, g11825, g11826, g18484	g18484, g11825, g11826, g373, g13567
OG0000084	g6558, g757, g4371	g757, g6558, g4371	g4371, g6558, g757	g22421, g3897	mf_213	10171.g3923, 10170.g17265	g17265, g3923	g3923, g17265	g3923, g17265	g18770, g17831, g13257	g13257, g18770, g17831	g17265, g3923	g3923, g17265	g17265, g3923	g17265, g3923	g17265, g3923	g17831, g18770, g13257	g13257, g18770, g17831	g17831, g18770, g13257
OG0000085	g13952, g2523, g28219	g2523, g28219, g13952	g28219, g2523, g13952	g5311	mf_3401	6387.g3279, 6389.g10420, 6388.g3273	g10420, g3279, g3273	g3279, g3273	g3279, g3273, g10420	g10862, g13858	g10862, g13858	g3279, g10420	g10420, g3279, g3273	g3279, g10420	g3279, g10420, g3273	g3273, g10420, g3279	g10862, g13858	g13858, g10862	g10862, g13858
OG0000086	g2923, g16494, g6057, g6200	g6057, g2923, g16494, g6200	g6057, g6200, g2923, g16494			7876.g3420, 7875.g18247	g18247, g3420	g3420, g18247	g18247, g3420	g15913, g7539, g15824	g15824, g7539, g15913	g3420, g18247	g3420, g18247	g18247, g3420	g3420, g18247	g18247, g3420	g7539, g15913, g15824	g15913, g7539, g15824	g15824, g7539, g15913
OG0000087	g24970, g3028, g3032	g24970, g3028, g3032	g3028, g3032, g24970	g30380, g24870, g19412	mf_7228	16434.g10768	g17622, g10768	g17622, g10768	g17622, g10768	g14040, g7357, g9246	g7357, g9246, g14040	g10768, g17622	g17622, g10768	g10768, g17622	g10768, g17622	g10768, g17622	g14040, g9246, g7357	g14040, g7357, g9246	g14040, g7357, g9246
OG0000088	g4304, g12710, g21109	g21109, g4304	g4304, g12710, g21109	g17495, g19770	mf_6215, mf_2787, mf_8097	2646.g9519, 2645.g9506	g9519, g9506	g9506, g9519	g9506, g9519	g6807, g11580, g8134	g11580, g8134, g6807	g9506, g9519	g9506	g9519, g9506	g9506, g9519	g9519, g9506	g8134, g11580, g6807	g8134, g6807, g11580	g6807, g8134, g11580
OG0000089	g5431, g24663, g6361	g5431, g24663, g6361	g6361, g5431, g24663	g21582, g21581, g19484, g5695		11232.g14491, 11233.g7131, 11234.g8489	g8489, g7131, g14491	g14491, g7131, g8489	g8489, g14491, g7131	g323	g323	g14491, g7131, g8489	g7131, g8489	g8489, g14491, g7131	g14491, g7131, g8489	g8489, g7131, g14491	g323	g323, g20579	g323
OG0000090	g10029	g10029	g10029		mf_9402, mf_7184, mf_5833, mf_14165, mf_7682	11114.g6348, 10061.g6349	g15302, g6348, g6349	g6348, g6349, g15302	g6349, g6348, g15302	g3570, g4646	g3570, g4646	g6349, g6348, g15302	g6349, g6348, g15302	g15302, g6348, g6349	g15302, g6349, g6348	g6348, g15302, g6349	g4646, g3570	g4646, g20907, g3570	g4646, g3570
OG0000091	g11185, g11184, g20554	g11185, g11184, g556, g20554	g11184, g11185, g20554	g19076, g4237	mf_8625	13966.g8158, 13967.g22252	g22252, g8158	g8158	g22252, g8158	g19279, g14443, g14125	g14125, g14443, g19279	g22252, g8158	g22252, g8158	g22252, g8158	g8158, g22252	g8158, g22252	g14125, g14443, g19279	g14125, g19279, g14443	g14443, g19279, g14125
OG0000092	g15320, g11879, g4435, g14466	g4435, g14466, g11879, g15320	g11879, g14466, g15320, g4435	g26394		365.g1430, 6599.g1430	g3570, g1430	g1430, g3570	g3570, g1430	g2277, g16234, g1728	g1728, g16234, g2277	g3570	g3570, g1430	g3570, g1430	g1430, g3570	g3570, g1430	g2277, g16234, g1728	g16234, g2277, g1728	g1728, g16234, g2277
OG0000093	g15767, g27414, g24226, g20590	g24226, g15767, g27414	g27414, g15767, g24226			15818.g11459	g11809, g11459, g7673	g7673, g11459	g7673, g11459, g11809	g18921, g18876	g18876, g18921	g11809, g11459, g7673	g7673, g11459	g11809, g7673, g11459	g11459, g7673, g11809	g11809, g11459, g7673	g18876, g18921	g18921, g450, g18876, g22674	g18921, g18876
OG0000094	g29885, g16603, g20637	g16603, g29885, g20637	g29885, g16603, g20637	g8235, g5341, g22526	mf_353	13665.g11581	g19939, g11581	g11581, g19939	g19939, g11581	g8287, g16302, g8434	g16302, g8434, g8287	g11581, g19939	g11581, g19939	g19939, g11581	g11581, g19939	g11581, g19939	g8434, g16302, g8287	g8287, g8434, g16302	g8287, g8434, g16302
OG0000095	g16822	g16822	g16822	g1429, g1432, g17615	mf_4106, mf_13874	8126.g18484, 8128.g5463, 8127.g4746	g5463, g18484, g4746	g18484, g5463, g4746	g18484, g4746, g5463	g13748, g13751	g13748, g13751	g18484, g5463, g4746	g5463, g18484, g4746	g18484, g5463, g4746	g4746, g18484, g5463	g4746, g18484, g5463	g13748, g13751	g13748, g13751	g13748, g13751
OG0000096	g17315, g17157	g17157, g17315	g17315, g17157	g25206, g14472	mf_8229	16517.g13423	g3830, g13423	g13423, g3830	g3830, g13423	g15275, g6856, g6080	g6080, g6856, g15275, g1588	g13423, g3830	g13423, g3830	g13423, g3830	g3830, g13423	g13423, g3830	g15275, g6856, g6080, g1588	g1588, g6856, g6080, g15275	g15275, g1588, g6080, g6856
OG0000097	g18706, g26624, g19788	g18706, g19788	g18706, g19788	g25514, g10152	mf_14288, mf_15031	16248.g18281	g8201, g18281, g3588	g3588, g8201, g18281	g8201, g18281, g3588	g3073, g9250	g3073, g9250	g8201, g3588	g8201, g3588, g18281	g3588, g8201	g18281, g8201, g3588	g18281, g8201, g3588	g9250, g3073	g22449, g3073, g9250	g3073, g9250
OG0000098				g4270	mf_13293, mf_1383, mf_8125	7627.g155, 12550.g3893, 12548.g11364, 12549.g155	g11364, g155, g12205, g3893	g12205, g155, g11364, g3893	g3893, g11364, g155, g12205	g19697	g19697	g3893, g11364, g155, g12205	g155, g3893, g11364, g12205	g11364, g12205, g155, g3893	g12205, g3893, g155, g11364	g155, g3893, g11364, g12205	g19697	g19697	g19697
OG0000099					mf_4323, mf_4303	1797.g9253	g3606, g53, g9256, g9253	g9253, g3606, g53, g9256	g9253, g3606, g53, g9256	g17550	g17550	g3606, g9253, g9256, g53	g9253, g3606, g53, g9256	g9256, g9253, g3606, g53	g3606, g9253, g9256, g53	g9253, g3606, g9256, g53	g17550	g23392, g4430, g10246, g17550, g14677, g7891	g17550
OG0000100					mf_5591, mf_15087	5965.g4203, 5964.g7664, 5963.g12528, 5962.g12525, 5961.g15745	g7664, g4203, g15745	g4203, g7664, g15745	g12525, g7664, g4203, g15745	g3154, g15629	g15629, g3154	g4203, g15745, g7664	g12525, g4203, g15745, g7664	g7664, g15745, g4203	g7664, g15745, g4203, g12525	g12525, g7664, g15745, g4203	g3154, g15629	g3154, g15629	g3154, g15629
OG0000101	g431, g9589	g431, g9589	g431	g5057	mf_5171	6157.g1695, 6158.g13421, 6156.g15853	g1695, g13421, g15853	g15853, g1695, g13421	g15853, g13421, g1695	g13188, g17990	g17990, g13188	g15853, g13421, g1695	g1695, g15853, g13421	g13421, g15853, g1695	g1695, g13421, g15853	g1695, g13421, g15853	g13188, g17990	g17990, g13188	g13188, g17990
