	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0000051	g17846, g5779, g19226	g17846, g19226	g19226, g17846	g26646	mf_6512, mf_2962	14940.g19761, 14941.g10656, 2500.g10656, 2501.g3788, 2499.g19761, 3056.g3788, 13468.g10656, 14942.g3788, 5304.g10656	g10656, g3788, g19761	g19761, g3788	g19761, g3788, g10656	g12210	g12210	g19761, g3788	g3788, g10656, g19761	g19761, g3788	g10656, g19761, g3788	g19761, g3788, g10656	g12210	g12210	g12210
OG0000052	g15320, g11879, g4435, g14466	g4435, g14466, g11879, g15320	g11879, g14466, g15320, g4435	g26394		365.g1430, 6599.g1430	g3570, g1430	g1430, g3570	g3570, g1430	g2277, g16234, g1728	g1728, g16234, g2277	g3570	g3570, g1430	g3570, g1430	g1430, g3570	g3570, g1430	g2277, g16234, g1728	g16234, g2277, g1728	g1728, g16234, g2277
OG0000053	g15767, g27414, g24226, g20590	g24226, g15767, g27414	g27414, g15767, g24226			15818.g11459	g11809, g11459, g7673	g7673, g11459	g7673, g11459, g11809	g18921, g18876	g18876, g18921	g11809, g11459, g7673	g7673, g11459	g11809, g7673, g11459	g11459, g7673, g11809	g11809, g11459, g7673	g18876, g18921	g18921, g450, g18876, g22674	g18921, g18876
OG0000054	g29885, g16603, g20637	g16603, g29885, g20637	g29885, g16603, g20637	g8235, g5341, g22526	mf_353	13665.g11581	g19939, g11581	g11581, g19939	g19939, g11581	g8287, g16302, g8434	g16302, g8434, g8287	g11581, g19939	g11581, g19939	g19939, g11581	g11581, g19939	g11581, g19939	g8434, g16302, g8287	g8287, g8434, g16302	g8287, g8434, g16302
OG0000055	g17315, g17157	g17157, g17315	g17315, g17157	g25206, g14472	mf_8229	16517.g13423	g3830, g13423	g13423, g3830	g3830, g13423	g15275, g6856, g6080	g6080, g6856, g15275, g1588	g13423, g3830	g13423, g3830	g13423, g3830	g3830, g13423	g13423, g3830	g15275, g6856, g6080, g1588	g1588, g6856, g6080, g15275	g15275, g1588, g6080, g6856
OG0000056	g18706, g26624, g19788	g18706, g19788	g18706, g19788	g25514, g10152	mf_14288, mf_15031	16248.g18281	g8201, g18281, g3588	g3588, g8201, g18281	g8201, g18281, g3588	g3073, g9250	g3073, g9250	g8201, g3588	g8201, g3588, g18281	g3588, g8201	g18281, g8201, g3588	g18281, g8201, g3588	g9250, g3073	g22449, g3073, g9250	g3073, g9250
OG0000057	g25612	g25612	g25612	g30357, g7841, g24715		8638.g14059, 8637.g11400	g14059, g11400	g11400, g14059	g14059, g11400	g12879, g2552, g14268, g10016	g14268, g10016, g12879, g2552	g11400, g14059	g14059, g11400	g14059, g11400	g11400, g14059	g11400, g14059	g14268, g2552, g12879, g10016	g14268, g20513, g12879, g10016, g2552	g14268, g12879, g2552, g10016
OG0000058	g431, g9589	g431, g9589	g431	g5057	mf_5171	6157.g1695, 6158.g13421, 6156.g15853	g1695, g13421, g15853	g15853, g1695, g13421	g15853, g13421, g1695	g13188, g17990	g17990, g13188	g15853, g13421, g1695	g1695, g15853, g13421	g13421, g15853, g1695	g1695, g13421, g15853	g1695, g13421, g15853	g13188, g17990	g17990, g13188	g13188, g17990
OG0000059	g25418, g1614, g29204, g11049	g11049, g29204, g1614, g25418	g29204, g25418, g1614, g11049	g9865, g7202						g5617, g19884, g13111, g20241, g6741, g5714	g5617, g20241, g5714, g19884, g13111, g6741						g5617, g5714, g19884, g6741, g13111, g20241	g20241, g13111, g19884, g5714, g5617, g6741	g19884, g6741, g20241, g5714, g5617, g13111
OG0000060	g22445, g11949, g3946	g11949, g3946, g22445	g11949, g3946, g22445	g11855, g16558		3763.g3850, 871.g3850	g3862, g3850	g3850, g3862	g3850, g3862	g14450, g4259, g10319	g10319, g14450, g4259	g3862, g3850	g3850, g3862	g3862, g3850	g3850, g3862	g3862, g3850	g14450, g10319, g4259	g10319, g4259, g14450	g10319, g4259, g14450
OG0000061	g6214	g6214	g6214	g30498, g23154, g23156	mf_3628, mf_5345	10126.g645, 4720.g629	g629, g633, g645	g629, g645, g633	g633, g645, g629	g17693, g18827	g17693, g18827	g633, g629, g645	g645, g633, g629	g645, g633, g629	g629, g633, g645	g629, g633, g645	g17693, g18827	g18827, g17693	g18827, g17693
OG0000062	g10615, g26056, g26707	g26707, g26056	g26707, g26056	g10817, g3658, g16969	mf_10614		g22298, g10170, g17850	g22298, g17850, g10170	g10170, g22298, g17850	g12981, g1192	g12981, g1192	g10170, g17850, g22298	g10170, g17850	g10170, g22298, g17850	g17850, g22298, g10170	g17850, g10170, g22298	g12981, g1192	g12981, g1192	g1192, g12981
OG0000063	g11942, g15399, g24281	g15399, g11942, g24281	g11942, g24281, g15399	g4651, g20320	mf_13413	11877.g15423, 2921.g15426	g15423, g15426	g15426, g15423	g15423, g15426	g3801, g4898, g18709	g3801, g4898, g18709	g15426, g15423	g15426	g15423, g15426	g15423, g15426	g15426, g15423	g3801, g4898, g18709	g4898, g3801, g18709	g4898, g18709, g3801
OG0000064	g25777, g19235, g12571	g19235	g25777, g19235	g8288, g19014	mf_8056, mf_14332	8191.g10591	g6333, g10591	g10591, g6333	g6333, g10591	g709, g1845, g3699	g709, g1845, g3699	g6333, g10591	g10591, g6333	g10591, g6333	g6333, g10591	g10591, g6333	g709, g1845, g3699	g1845, g20536, g21497, g3699, g709	g709, g3699, g1845
OG0000065	g12874, g24212, g15698	g15698, g18262, g24212, g12874	g18262, g24212, g15698	g5890, g3326, g18982	mf_2945	604.g23204, 1246.g23204, 1142.g23204	g14442	g14444	g14442	g9436, g9795, g13721, g16341	g9795, g9436, g13721	g14442, g14444	g14444, g14442	g14442		g23204, g14442, g14444	g13721, g9795	g9436, g16341, g13721, g9795	g9436, g13721, g9795
OG0000066	g25624, g17932	g17932, g25624	g17932	g4913, g5160	mf_1468, mf_9638	5757.g9852	g11309, g372, g9852	g11309, g9852, g372	g372, g11309, g9852	g8023, g18677	g8023, g18677	g11309, g372, g9852	g372, g11309, g9852	g372, g9852, g11309	g372, g9852, g11309	g372, g11309, g9852	g8023, g18677	g8023, g18677	g8023, g18677
OG0000067	g24214, g22444, g18262, g22644	g22644	g22644	g18983		1359.g19069, 610.g19069, 611.g13122, 608.g14442, 609.g14444, 1250.g19069, 1147.g19069, 1146.g14444, 1145.g14442, 1249.g14444, 1248.g14442, 1247.g13801, 1251.g13122, 607.g13801, 1143.g13801, 1144.g13122	g19069, g13801	g19069, g13801	g13801, g19069	g9793	g9793	g19069, g13801	g19069, g13801	g19069, g13801	g13801, g19069	g13801, g19069	g9793	g9793	g9793
OG0000068	g29873	g29873	g29873	g3519, g3518, g25006, g25005		4752.g11267, 4753.g22842	g22841, g22842, g11267, g11266	g22842, g22841, g11267, g11266	g11266, g11267, g22841, g22842			g22841, g22842, g11266, g11267	g22842, g22841, g11266, g11267	g11267, g22841, g11266, g22842	g11266, g11267, g22842, g22841	g22842, g22841, g11267, g11266		g21808, g22533, g22166	
OG0000069				g10973	mf_11980, mf_1712	6534.g6445, 6533.g6268, 8855.g5110, 4427.g18436, 13965.g6803, 4424.g5110, 4425.g14985, 6537.g11341, 6538.g21621, 6531.g7996, 6532.g5110, 6535.g6868, 6536.g18436, 4426.g6445, 15352.g13301, 3495.g5110, 3496.g13301, 946.g6268, 945.g5110, 1376.g13300, 6539.g13301, 6540.g8912, 4325.g13301, 15351.g21621, 15350.g5110	g8912, g6803	g8912, g6803	g8912, g6803			g8912, g6803	g6803, g8912	g6803, g8912	g6803, g8912	g6803, g8912			
OG0000070				g26631, g18986	mf_445, mf_14190, mf_10335, mf_3220, mf_3886, mf_7797	4860.g3024, 10673.g11369, 10877.g11372, 14086.g11372, 3861.g11369, 10882.g11369, 10879.g10899, 10878.g3024, 16587.g11372, 10669.g11372, 3783.g11372, 10883.g9411	g11372, g3024, g11369	g11372, g11369, g3024	g11372, g11369, g3024			g11372, g11369, g3024	g3024, g11372, g11369	g3024, g11372, g11369	g11372, g11369, g3024	g11369, g3024, g11372			
OG0000071	g3687, g10394	g10394, g3687	g10394, g3687	g5396, g22407	mf_6238, mf_13954	5889.g3673, 5888.g613	g3673, g613	g3673, g613	g3673, g613	g10588, g12632, g15633	g15633, g10588, g12632	g613, g3673	g613, g3673	g613, g3673	g613, g3673	g613, g3673	g12632, g10588, g15633	g10588, g15633, g12632	g15633, g12632, g10588
OG0000072	g4905, g13916, g4908, g3843	g3843, g4905, g4908, g13916	g13916, g3843, g4905, g4908	g10243, g21987	mf_870	4054.g2969, 4055.g7230	g2969, g7230	g7230, g2969	g2969, g7230	g1392, g16079	g1392, g16079	g7230, g2969	g7230, g2969	g7230, g2969	g7230, g2969	g7230, g2969	g1392, g16079	g16079, g1392	g16079, g1392
OG0000073	g10979, g19836, g4807	g10979, g19836, g4807	g4807, g10979, g19836	g9526, g16638		5588.g15446	g15446, g12968	g12968, g15446	g12968, g15446	g19966, g1829, g2509	g2509, g19966, g1829	g12968, g15446	g12968, g15446	g15446, g12968	g12968, g15446	g12968, g15446	g2509, g1829, g19966	g19966, g2509, g1829	g2509, g1829, g19966
OG0000074	g21594, g16380, g15272, g6009	g15272, g6009, g21594	g21594, g6009	g9363	mf_10020, mf_13951		g5449, g320	g320, g5449	g5449, g320	g17587, g2748, g9817	g17587, g9817, g2748	g320, g5449	g320, g5449	g320, g5449	g320, g5449	g5449, g320	g9817, g17587, g2748	g9817, g2748, g17587	g17587, g2748, g9817
OG0000075	g18358, g7054, g7060, g17286	g7054, g7060, g17286	g7060, g17286, g7054	g18343	mf_3971		g5451, g5456	g5456, g5451	g5451, g5456	g13854, g9923, g12950	g9923, g13854, g12950	g5456, g5451	g5451, g5456	g5451, g5456	g5456, g5451	g5451, g5456	g12950, g9923, g13854	g12950, g9923, g13854	g13854, g9923, g12950
OG0000076	g7716, g16693	g7716, g16693	g16693, g7716	g1168, g1172, g15314	mf_8223	10553.g7369, 10554.g13721	g7369, g13721	g13721, g7369	g7369, g13721	g14200, g3327, g523	g3327, g523, g14200	g7369, g13721	g7369, g13721	g13721, g7369	g7369, g13721	g13721, g7369	g523, g14200, g3327	g523, g14200, g3327	g14200, g3327, g523
OG0000077	g12836, g15461	g15461, g12836	g15461, g12836	g15490	mf_8965	737.g7041	g7041, g8855, g1346	g7041, g8855, g1346	g8855, g1346, g7041	g2159, g4451	g4451, g2159	g7041, g8855, g1346	g8855, g1346, g7041	g8855, g1346, g7041	g8855, g7041, g1346	g8855, g1346, g7041	g4451, g2159	g2159, g4451	g2159, g4451
OG0000078	g25182, g16241, g13244	g16241, g25182, g13244	g13244, g16241	g21525, g21541	mf_14909, mf_10708	4465.g14018	g19437, g14226, g14018	g14226, g19437, g14018	g19437, g14226, g14018	g5210	g5210	g14018, g19437, g14226	g19437, g14226, g14018	g19437, g14226, g14018	g14018, g19437, g14226	g14226, g19437, g14018	g5210	g5210, g22996	g5210
OG0000079	g15191	g15191	g15191	g6564, g17353			g3640, g13388, g10759	g10759, g13388	g13388, g3640, g10759	g6480, g5061, g1983	g6480, g5061, g1983	g10759, g13388, g3640	g3640, g10759, g13388	g13388, g10759, g3640	g10759, g13388, g3640	g10759, g13388, g3640	g6480, g1983, g5061	g1983, g5061, g6480	g1983, g6480, g5061
OG0000080	g22857, g16388, g10821	g16388, g22857, g10821	g16388, g10821, g22857	g21804	mf_9333		g5943, g9708	g9708, g5943	g5943, g9708	g16293, g17222, g7770	g17222, g16293, g7770	g5943, g9708	g5943, g9708	g9708, g5943	g5943, g9708	g9708, g5943	g17222, g16293, g7770	g21149, g17222, g16293, g7770	g17222, g16293, g7770
OG0000081	g26193, g17313, g16684	g16684, g17313, g26193	g26193, g16684, g17313		mf_1720	15838.g10484	g18535, g10484, g7939	g10484, g7939, g18535	g10484, g18535, g7939	g16148, g13363	g13363, g16148	g10484, g18535	g18535, g10484, g7939	g10484, g7939, g18535	g18535, g10484	g18535, g7939, g10484	g16148, g13363	g13363, g16148	g16148, g13363
OG0000082	g17225, g18743, g17226	g18743, g17225	g17225, g17226	g5738, g1471, g17671	mf_3, mf_14269	14674.g15448, 14676.g9470, 14675.g22310	g15448, g22310, g9470	g22310, g9470, g15448	g9470, g22310, g15448	g12916	g12916	g22310, g9470	g9470, g22310, g15448	g9470, g22310	g22310, g9470, g15448	g22310, g15448, g9470	g12916	g21760, g12916	g12916
OG0000083	g22160	g6775		g9539	mf_10764	12051.g5404	g19893, g5404	g19893, g5404	g19893, g5404	g11739, g16601, g5271, g11425	g11425, g11739, g5271, g16601	g19893, g5404	g5404, g19893	g19893, g5404	g19893, g5404	g19893, g5404	g5271, g11739, g16601, g11425, g9624	g5271, g11425, g11739, g16601	g16601, g11425, g11739, g5271, g9624
OG0000084	g29061, g25782	g29061, g25782	g29061, g25782	g6083	mf_15035, mf_11796	16475.g9401, 464.g20097, 462.g9401	g9401, g20097	g9401, g20097	g9401, g20097	g1981, g3035, g3034	g1981, g3034, g3035	g9401, g20097	g20097, g9401	g9401, g20097	g9401, g20097	g20097, g9401	g3035, g3034, g1981	g1981, g3034, g3035	g1981, g3035, g3034
OG0000085				g12628, g3597, g21382, g8913, g21381, g25035, g23120, g15538, g28463, g17730		10342.g12695	g7992, g12695, g11117	g11117, g12695, g7992	g12695, g11117, g7992	g8414	g15893, g8414	g12695, g7992, g11117	g12695, g11117, g7992	g11117, g7992, g12695	g11117, g7992, g12695	g11117, g12695, g7992	g8414, g15893	g15893	g8414, g15893
OG0000086	g26175, g229	g26175	g26175	g11072, g15386, g16323, g3187	mf_73	11417.g2043	g12393, g2043	g12393, g2043	g12393, g2043	g11153, g10995, g10996	g10996, g11153, g10995	g12393, g2043	g12393, g2043	g2043, g12393	g2043, g12393	g12393, g2043	g10995, g10996, g11153	g11153, g10995, g10996, g21816	g10995, g11153, g10996
OG0000087	g9799, g429, g10014	g9799, g429, g10014	g10014, g9799, g429	g14085, g26690	mf_14145	13306.g12284, 13305.g14154, 15296.g12284, 15295.g14154, 11228.g12284	g12284, g14154	g12284, g14154	g14154, g12284	g2268, g10990	g2268, g10990	g14154, g12284	g12284	g12284, g14154	g12284, g14154	g12284, g14154	g2268, g10990	g2268, g10990	g10990, g2268
OG0000088	g817, g800	g817, g800	g800, g817	g28153, g16291	mf_3326	6611.g2631, 7056.g2631	g2420, g2631	g2631, g2420	g2420, g2631	g19242, g19243, g277	g19242, g19243, g277	g2631, g2420	g2420, g2631	g2420, g2631	g2631, g2420	g2631, g2420	g19242, g277, g19243	g19242, g277, g19243	g277, g19243, g19242
OG0000089	g2326, g7121	g2326, g7121	g2326, g7121	g22123	mf_11311	12661.g17954, 12662.g162	g17954, g162	g17954, g162	g17954, g162	g13236, g11742, g3256	g13236, g11742, g3256	g162, g17954	g162, g17954	g17954, g162	g17954, g162	g162, g17954	g13236, g3256, g11742	g22927, g11742, g3256, g13236	g3256, g13236, g11742
OG0000090	g3949	g3949	g3949	g3309, g4531	mf_6272, mf_7505	8917.g5183, 8916.g267, 8915.g263, 8914.g141	g267, g263	g263, g267	g263, g267	g8110, g485, g6218	g485, g6218, g8110	g263, g267	g267, g263	g263, g267	g263, g267	g267, g263	g6218, g8110, g485	g8110, g485, g6218	g6218, g8110, g485
OG0000091	g6741, g25593	g25593, g6741	g6741, g25593	g14393, g15972, g16918, g20716		9142.g1975	g1246, g1975	g1246, g1975	g1975, g1246	g17260, g4720, g11596	g4720, g17260, g11596	g1246, g1975	g1246, g1975	g1246, g1975	g1975, g1246	g1975, g1246	g11596, g17260, g4720	g17260, g11596, g4720	g4720, g11596, g17260
OG0000092	g15734, g15733, g9118, g8073, g24674	g15733, g8073, g24674, g9118	g8073, g24674, g9118, g15733	g30363, g5665	mf_4991		g14861, g13592	g14861, g13592	g14861, g13592	g1075, g5346	g1075, g5346	g13592, g14861	g13592, g14861	g14861, g13592	g14861, g13592	g13592, g14861	g5346, g1075	g5346, g1075	g1075, g5346
OG0000093	g14087, g8233, g12204, g16281	g16281, g14087, g8233	g16281, g8233, g14087	g24431, g1638	mf_3572	10328.g12653, 10327.g7081, 11575.g12653, 11574.g7081	g12653, g7081	g7081, g12653	g7081, g12653	g1258, g12156	g12156, g1258	g7081, g12653	g7081, g12653	g12653, g7081	g12653	g7081, g12653	g12156, g1258	g12156, g1258	g1258, g12156
OG0000094	g27193, g8571	g8571, g27193	g8571, g27193	g22942, g21914	mf_10918, mf_9256	127.g5705	g5705, g5711	g5705, g5711	g5711, g5705	g2341, g19740, g16325	g16325, g19740, g2341	g5705, g5711	g5711, g5705	g5705, g5711	g5711, g5705	g5705, g5711	g2341, g16325, g19740	g2341, g19740, g16325	g2341, g16325, g19740
OG0000095	g27189, g10356, g25507, g15087	g27189, g25507, g10356, g15087	g27189, g10356, g25507, g15087, g1095	g1313, g8663, g1317, g22530	mf_10651	1811.g6842			g6842	g13248, g13250, g13974, g8068	g13250, g13974, g8068, g13248		g6842		g6842		g8068, g13974, g13248, g13250	g13248, g8068, g13974, g13250	g13250, g13974, g8068, g13248
OG0000096	g10781, g15964	g10781, g15964	g10781, g15964	g6867	mf_2039, mf_7731	3063.g1489, 3062.g2598	g2598, g1489	g1489, g2598	g1489, g2598	g13050, g1168, g13468	g1168, g13468, g13050	g2598, g1489	g1489, g2598	g2598, g1489	g1489, g2598	g2598, g1489	g1168, g13468, g13050	g13468, g1168, g13050	g13050, g13468, g1168
OG0000097	g10908, g12570	g12570, g10908	g10908, g12570	g4675, g8289	mf_4720	3232.g6332, 3233.g12142, 3234.g12332	g12142, g6332, g12332	g12332, g6332, g12142	g12142, g6332, g12332	g1844	g1844	g12142, g6332, g12332	g12332, g12142, g6332	g12142, g12332, g6332	g6332, g12332, g12142	g6332, g12142, g12332	g1844	g1844, g21499	g1844
OG0000098	g16021	g16021	g16021	g5395, g18897, g18896	mf_1572, mf_9509, mf_1009	14068.g3675, 1832.g3674, 1833.g612, 1834.g3675	g3674, g3675, g612	g3675, g3674, g612	g612, g3674, g3675	g12631	g12631	g3674, g612, g3675	g612, g3675, g3674	g3675, g3674, g612	g3674, g3675, g612	g612, g3675, g3674	g12631	g12631	g12631
OG0000099	g22360, g25807	g25807, g22360	g22360, g25807	g27221		8492.g205, 8493.g216, 12361.g205, 12360.g216	g205, g216	g205, g216	g205, g216	g208, g9498, g229	g208, g9498, g229	g205, g216	g216, g205	g205, g216	g216, g205	g205, g216	g9498, g229, g208	g208, g9498, g229	g208, g229, g9498
OG0000100	g29409	g29409	g29409	g17466, g5457	mf_2829	13760.g358, 13761.g345, 13758.g358, 13759.g345, 15044.g345	g345, g358	g358, g345	g358, g345	g15341, g3994, g4007	g4007, g15341, g3994	g358, g345	g358, g345	g358, g345	g358, g345	g358, g345	g4007, g15341, g3994	g4007, g3994, g15341	g15341, g3994, g4007
OG0000101	g29595	g29595	g29595	g191, g661	mf_3160, mf_11634		g10049, g15735, g5970	g15735, g10049, g5970	g15735, g5970, g10049	g2099, g13950	g13950, g2099	g5970, g10049, g15735	g15735, g10049, g5970	g5970, g10049, g15735	g5970, g10049, g15735	g10049, g15735, g5970	g13950, g2099	g2099, g13950, g22163	g2099, g13950
OG0000102	g117, g24564	g24564, g117	g117, g24564	g2768, g11406, g12856	mf_3062	2519.g20383	g9143, g20383, g6137	g6137, g9143, g20383	g6137, g9143, g20383	g7037	g7037	g9143, g20383, g6137	g20383, g6137, g9143	g6137, g20383, g9143	g9143, g20383, g6137	g20383, g9143, g6137	g7037	g20804, g7037	g7037
OG0000103	g27457, g1549	g27457	g27457	g30488	mf_7224	8895.g22937	g22937, g13235, g2003	g22937, g13235, g2003	g2003, g22937, g13235	g1914, g1887	g1914, g1887	g22937, g13235, g2003	g13235, g22937, g2003	g22937, g13235, g2003	g13235, g2003, g22937	g2003, g22937, g13235	g1887, g1914	g1914, g1887	g1914, g1887
OG0000104	g11197, g2868, g11200	g11197, g11200, g2868	g11197, g11200		mf_13871	9634.g11072	g1299, g11072	g1299, g11072	g1299, g11072	g10542, g2583, g16330	g10542, g16330, g2583	g1299, g11072	g11072, g1299	g1299, g11072	g1299, g11072	g11072, g1299	g10542, g16330, g2583	g2583, g10542, g16330	g2583, g16330, g10542
OG0000105	g3149, g5720, g20669	g3149, g5720	g3149, g5720	g25546, g114	mf_9180	7268.g1604	g13559, g1604	g1604, g13559	g1604, g13559	g1593, g17426, g17519	g1593, g17426, g17519	g13559, g1604	g13559	g1604, g13559	g1604, g13559	g13559, g1604	g17519, g1593, g17426	g1593, g17519, g17426	g1593, g17519, g17426
OG0000106	g3752	g3752	g3752	g7117, g7042, g20800		5416.g11522	g11810, g11522, g13337	g11522, g13337, g11810	g13337, g11810, g11522	g16115, g7213	g16115, g7213	g11522, g11810, g13337	g13337, g11810, g11522	g13337, g11810, g11522	g13337, g11522, g11810	g11810, g13337, g11522	g7213, g16115	g7213, g16115	g16115, g7213
OG0000107	g3876, g3878	g3878, g3876	g3878, g3876	g20892, g28651	mf_13287	1358.g13100, 1357.g8125	g8125, g13100	g8125, g13100	g13100, g8125	g6638, g13884, g13582	g13884, g6638, g13582	g13100, g8125	g8125	g8125, g13100	g13100, g8125	g8125, g13100	g13582, g6638, g13884	g13884, g6638, g13582	g6638, g13582, g13884
OG0000108	g4633	g4633	g2156, g4633		mf_12740, mf_14324, mf_13822, mf_3334	2669.g2935, 2668.g14769, 2667.g14772, 15765.g2934, 12427.g3397, 2665.g14770, 2666.g13111, 2663.g3397, 2664.g3397	g14772, g14770, g3397	g14772, g3397, g14770	g3397, g14772, g14770			g3397, g14772, g14770	g14772, g14770, g3397	g14772, g3397, g14770	g3397, g14770, g14772	g3397, g14772, g14770			
OG0000109	g20148, g5160	g5160, g20148	g5160, g20148	g23469, g29203	mf_9130	4356.g10470	g10470, g8213	g10470, g8213	g10470, g8213	g20112, g18016, g9318	g20112, g18016, g9318	g10470, g8213	g10470, g8213	g10470, g8213	g10470, g8213	g8213, g10470	g20112, g9318, g18016	g20112, g18016, g9318	g9318, g18016, g20112
OG0000110	g6466, g13100, g8558	g6466, g13100, g8558	g6466, g13100, g8558	g20235, g20239	mf_1527, mf_10866	9153.g4519, 9152.g4522	g4522, g4519	g4522, g4519	g4519, g4522	g4528, g9609	g4528, g9609	g4519, g4522	g4519, g4522	g4519, g4522	g4522, g4519	g4522, g4519	g4528, g9609	g4528, g9609	g9609, g4528
OG0000111	g6667, g6828, g25894, g27395	g25894, g6828, g6667	g25894, g6667, g6828	g23633, g10307	mf_11872	13008.g1793, 13007.g21597	g21597, g1793	g1793, g21597	g1793, g21597	g347, g354	g354, g347	g21597, g1793	g21597, g1793	g21597, g1793	g1793, g21597	g21597, g1793	g347, g354	g347, g354	g354, g347
OG0000112	g7197, g13722	g7197, g13722	g13722, g7197	g4733	mf_168	12274.g1660, 12275.g1659, 12276.g24064, 14013.g24064, 14012.g1659, 14011.g1660	g24064, g1659	g1659, g24064	g1659, g24064	g2373, g9375	g2373, g9375	g24064, g1659	g1659, g24064	g1659, g24064	g24064, g1659	g1659, g24064	g2373, g9375	g20500, g9375, g2373	g9375, g2373
OG0000113	g25015, g26536, g7219	g25015, g7219	g25015, g7219	g13600, g25592		6306.g1790, 15185.g14853	g14855, g1790, g14853	g1790, g14855, g14853	g1790, g14853, g14855	g16458	g16458	g14855, g1790, g14853	g14853, g14855, g1790	g14853, g1790, g14855	g14855, g1790, g14853	g14855, g1790, g14853	g16458	g16458, g21830	g16458
OG0000114	g7554, g27297	g7554, g27297	g7554, g27297	g21443, g9620	mf_4484	10488.g16243	g19774, g16243	g16243, g19774	g16243, g19774	g10413, g11339, g11947	g10413, g11947, g11339	g16243, g19774	g16243, g19774	g16243, g19774	g19774, g16243	g19774, g16243	g11947, g11339, g10413	g10413, g11947, g11339	g11339, g11947, g10413
OG0000115	g9855, g8675, g9851	g8675, g9855, g9851	g9851, g8675, g9855	g5642, g15278, g6075	mf_406	9101.g4857, 9100.g16211	g16211, g4857	g16211, g4857	g4857, g16211	g11124, g15978	g15978, g11124	g4857, g16211	g16211, g4857	g4857, g16211	g16211, g4857	g4857, g16211	g11124, g15978	g11124, g15978	g15978, g11124
