	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0000022	g17406, g25973, g21873, g28691	g21873, g17406, g28691, g25973	g21873, g28691, g17406, g25973	g14582, g12621, g4501, g14583, g1797, g2452, g21773, g21774, g19154, g27474, g25280, g3503, g13456	mf_10848, mf_6532, mf_1360, mf_105	11990.g12421, 13404.g11153, 13403.g1576, 13402.g12421, 13401.g5381, 13400.g3225, 13621.g12421, 13405.g5730, 6169.g3225	g3225, g5381, g5730	g3225, g5730, g5381	g3225, g5730, g5381	g15239, g5130, g18686, g1321	g15239, g9234, g1321, g18686, g5130	g3225, g5730, g5381	g5381, g5730, g3225	g5381, g3225, g5730	g5730, g3225, g5381	g5730, g3225, g5381	g5130, g15239, g9234, g1321, g18686	g20757, g22312, g5130, g1321, g25328, g20477, g18686, g15239, g9234	g18686, g5130, g15239, g1321, g9234
OG0000023	g8469, g13759, g28949, g5112, g14444, g16187	g5112, g14444, g28949, g13759, g16187, g8469	g8469, g14444, g28949, g16187, g13759, g5112	g24036	mf_3251, mf_3922, mf_14400	5573.g14198, 8466.g9116, 16154.g9116, 11468.g3548	g3548, g9116, g24139, g14198, g5841, g16553	g14198, g16553, g3548, g24139, g5841, g9116	g3548, g9116, g16553, g24139, g14198, g5841	g10196, g8939, g13641	g8939, g10196, g13641	g16553, g24139, g5841, g9116, g3548, g14198	g3548, g24139, g9116, g5841, g14198, g16553	g5841, g24139, g3548, g14198, g9116, g16553	g14198, g24139, g9116, g5841, g3548, g16553	g14198, g16553, g24139, g9116, g3548, g5841	g8939, g10196, g13641	g13641, g10196, g8939	g10196, g8939, g13641
OG0000024	g14265, g1430	g12554, g14265, g1430	g14265	g11336, g3013, g29349, g16259, g14140, g12426, g27527, g14941, g12428, g12429, g12430, g22062	mf_7384	1324.g18732, 12481.g10802, 16828.g10802, 16827.g10801, 13899.g10804	g18732, g18733, g10804, g10802, g10801, g19503	g10802, g10804, g19503, g18732, g10801, g18733	g19503, g18733, g10802, g10801, g10804	g15034, g17896, g13786, g13785	g17896, g13785, g13786, g15034	g18733, g10801, g10802, g10804, g19503, g18732	g19503, g10802, g18732	g18733, g10801, g10802, g10804, g19503, g18732	g19503, g18733, g10804, g10802, g10801	g10802, g10804, g18732, g18733, g19503, g10801	g17896, g15034, g13786, g13785	g13785, g17896, g13786, g15034	g13785, g17896, g15034, g13786
OG0000025	g16337, g11474, g6476	g11474, g16337, g17176, g6476, g10181	g16337, g6476, g10181, g11474	g18309, g27925, g8793, g12963, g565, g19089, g17522, g26215, g15740, g17521, g24416	mf_11595	10192.g18125, 10582.g18125, 10583.g8825, 10584.g15825, 4953.g18125, 4952.g9380, 5021.g8825	g15825, g9380, g8825, g18125	g15825, g9380, g18125, g8825	g9380, g18125, g8825	g17511, g13755, g20151, g336, g18403	g336, g18403, g20151, g13755, g17511	g9380, g15825, g18125, g8825	g8825, g9380, g15825, g18125	g9380, g18125, g8825, g15825	g8825, g18125, g9380	g15825, g18125, g9380, g8825	g17511, g13755, g18403, g20151, g336	g18403, g17511, g20151, g13755, g336	g17511, g336, g20151, g18403, g13755
OG0000026	g24435, g10186, g22226, g19931, g22199	g24435, g10186, g22226, g22199, g19931	g24435, g10186, g22199, g19931, g22226		mf_5505, mf_2861, mf_9590, mf_10445	16056.g4298, 16057.g17538, 16055.g20969, 3108.g20969, 3110.g17538, 3109.g4298, 3112.g20272, 3111.g14686, 3113.g9759, 7184.g20969, 7186.g17538, 16058.g14686, 16059.g20272, 16060.g9759, 7187.g14686, 7188.g20272, 7185.g4298, 7189.g9759	g17538, g4298, g20969, g9759, g14686, g20272	g20272, g20969, g14686, g9759, g17538	g14686, g9759, g4298, g20969, g20272, g17538	g1110	g1110	g20969, g14686, g17538, g4298, g9759	g14686, g20969, g17538, g4298, g9759	g14686, g4298, g9759, g17538, g20969	g9759, g4298, g17538, g20969, g20272, g14686	g4298, g20969, g14686, g20272, g17538, g9759	g1110	g1110	g1110
OG0000027	g26027, g8995, g13761	g26027, g8995, g13761	g26027, g13761, g8995	g16365, g12821, g8801, g5933	mf_4771, mf_14648	4782.g15125, 4783.g22731, 4779.g14845, 4781.g22730, 4606.g22730, 4603.g14845, 4605.g14846, 4780.g14846, 4604.g22731	g15125, g22731, g22730, g14845, g14846	g14846, g14845, g22730, g22731, g15125	g14845, g22731, g22730, g15125, g14846	g20272, g12145, g7431, g7430	g12145, g20272, g7430, g7431	g14846, g14845, g22730, g15125, g22731	g22730, g14846, g14845, g15125, g22731	g14845, g15125, g22731, g22730, g14846	g22730, g22731, g14846, g14845, g15125	g15125, g14846, g14845, g22731, g22730	g7431, g7430, g20272, g12145	g7431, g7430, g20272, g12145	g4346, g20272, g7430, g7431, g12145
OG0000028	g16033, g3309, g18121, g21800, g26311, g22773, g3310	g18121, g21800, g26311, g16033, g3309, g3310	g16033, g26311, g3309, g18121, g3310, g21800	g16579, g1766, g1769, g1765, g15381, g16529	mf_6651, mf_4596	13537.g3603, 13536.g3596, 13534.g12732, 13535.g3597	g3603, g3596, g12732, g3597	g3603, g3596, g12732, g3597	g12732, g3603, g3596, g3597	g1200, g18513, g6476, g1201	g1200, g18513, g6476, g1201	g3597, g3596, g3603, g12732	g3603, g3597, g3596, g12732	g12732, g3597, g3596, g3603	g3597, g3596, g3603, g12732	g3596, g3597, g12732, g3603	g1201, g6476, g18513, g1200	g18513, g23390, g6476, g1201, g1200	g1201, g6476, g18513, g1200
OG0000029	g17698, g19680, g18566, g6835, g17604, g2680, g11514, g3316, g10822, g26123, g17376, g21172, g25718	g11514, g19680, g10822, g6835, g3316, g26123, g17604, g18566, g17376, g2680, g17698	g10822, g17698, g2680, g3316, g18566, g17376, g6835, g17604, g11514, g26123, g19680		mf_2211, mf_12553, mf_14734, mf_4481, mf_9625					g17944, g17072, g13789, g16767, g17868, g19951, g5104, g20253	g17868, g16767, g5104, g17944, g20253, g13789, g9674, g19951, g17072						g16767, g17072, g19951, g17868, g20253, g17944, g13789, g5104	g22221, g17868, g13789, g9674, g17072, g17944, g19951, g20253, g22583, g22585, g16767	g5104, g19951, g17072, g13789, g17944, g17868, g20253
OG0000030	g24712, g14019, g9987, g16856, g5618, g20834	g24712, g14019, g20834, g16856, g5618, g9987	g24712, g9987, g5618, g16856, g20834, g14019	g7369, g10499, g10500, g15074	mf_1402		g15147	g15147	g15147	g517, g282, g19370, g4301, g3333, g525, g4300, g12570, g17455, g4193	g525, g282, g12570, g4301, g4300, g3333, g4193, g19370, g517, g17455	g20331, g15147	g15147	g15147	g15147	g15147, g20331	g17455, g12570, g19370, g4300, g525, g282, g517, g4301, g4193, g3333	g4193, g17455, g3333, g12570, g525, g19370, g282, g517, g4301, g4300	g12570, g19370, g4301, g517, g3333, g525, g282, g4300, g17455, g4193
OG0000031	g7866, g19026, g10820, g10449, g28404	g7866, g10820, g10449, g28404, g19026	g10449, g28404, g10820, g7866	g15366	mf_7461, mf_13399	1205.g9863	g4165, g20222, g9707, g5941, g9863, g5942	g20222, g5941, g9863, g4165, g9707, g5942	g5941, g5942, g4165, g20222, g9863, g9707	g15816, g10677, g16294	g15816, g10677, g16294	g5942, g9863, g5941, g20222, g9707, g4165	g4165, g9863, g9707, g20222, g5941, g5942	g5941, g4165, g9707, g9863, g5942	g5942, g5941, g20222, g9863, g4165, g9707	g9707, g5941, g4165, g5942, g20222, g9863	g15816, g16294, g10677	g16294, g15816, g21150, g24005, g10677	g10677, g16294, g15816
OG0000032	g24046, g30059, g147, g7064, g13922, g16726, g16473, g2902	g24046, g16726, g13922, g30059, g147, g7064, g2902	g2902, g147, g24046, g13922, g30059, g16726, g7064	g4330, g16451, g27538	mf_5558, mf_130, mf_6375, mf_4853, mf_4517, mf_3333	6367.g17217, 9635.g17217, 3400.g17217, 6688.g17217	g2012, g17217	g2012, g17217	g17217, g2012	g3149, g7251, g5837, g14102, g15607, g9568	g9568, g7251, g3149, g5837, g15607, g14102	g17217, g2012	g17217, g2012	g2012, g17217	g2012, g17217	g17217, g2012	g7251, g15607, g5837, g3149, g9568, g14102	g3149, g5837, g14102, g7251, g9568, g15607	g5837, g15607, g14102, g9568, g7251, g3149
OG0000033	g8093, g2066, g20342	g20342, g2066, g8093	g8093, g20342, g2066	g24770, g83, g84, g86	mf_5925, mf_11770, mf_1017	6107.g5852, 6102.g17554	g5852, g13671, g4410, g17554	g17554, g5852, g4410, g13671	g4410, g5852, g17554, g13671	g3319, g13809, g16235, g17532, g19443, g5672	g13809, g3319, g17532, g19443, g5672, g16235	g13671, g5852, g17554, g4410	g5852, g13671, g17554, g4410	g4410, g5852, g17554, g13671	g13671, g17554, g4410, g5852	g17554, g4410, g5852, g13671	g13809, g5672, g3319, g19443, g17532, g16235	g16235, g3319, g19443, g22181, g5672, g13809, g17532	g19443, g16235, g5672, g3319, g17532, g13809
OG0000034	g16201, g10725, g6701	g10725, g16201, g6701	g6701, g16201, g10725	g3015, g6621, g4465	mf_13375, mf_333	5978.g2210, 5977.g2211	g19513, g2211, g2210, g4324, g4325	g2210, g2211, g4324, g4325, g19513	g2211, g2210, g4325, g19513, g4324	g7471, g7472, g5646, g4129, g19796	g5646, g19796, g4129, g7471, g7472	g19513, g4324, g4325, g2210, g2211	g19513, g4324, g4325, g2211, g2210	g19513, g4325, g4324, g2210, g2211	g4325, g4324, g2211, g2210, g19513	g2211, g19513, g2210, g4325, g4324	g4129, g19796, g5646, g7471, g7472	g5646, g19796, g7472, g7471, g4129	g19796, g5646, g4129, g7472, g7471
OG0000035	g8147, g28840, g12803, g7746, g14443, g15561, g10168	g8147, g14443, g15561, g7746, g28840	g10168, g14443, g15561, g28840, g8147, g12803	g5377, g25440, g13133, g7542, g4404	mf_10446, mf_4811	5576.g13027, 5577.g16181, 5575.g13026, 5578.g21638, 590.g13027, 592.g21638, 589.g13026	g21638, g13026, g13027	g21638, g13026, g13027	g13027, g13026, g21638	g10195, g10197, g20078, g9363, g13645	g20078, g10197, g9363, g10195, g13645	g21638, g13027, g13026	g13026, g21638, g13027	g13027, g21638, g13026	g21638, g13027, g13026	g21638, g13027, g13026	g9363, g13645, g10195, g10197, g20078	g9363, g13645, g10195, g10197, g20078	g10195, g10197, g9363, g20078, g13645
OG0000036	g13285, g1409, g25880, g7503	g25880, g13285, g1409, g7503	g13285, g1409, g7503, g25880	g18075	mf_3838, mf_8230, mf_12654, mf_1956, mf_10985, mf_14230, mf_7034, mf_9724, mf_1971, mf_9076	16487.g12245, 2388.g1199, 11072.g12245	g1199	g1199	g1199	g13401, g16496, g20330, g7264, g3081, g18044, g17006, g9028, g10339	g9028, g10339, g20330, g7264, g18044, g13401, g3081, g17006, g16496	g1199	g1199	g1199	g1199	g1199	g9028, g7264, g20330, g13401, g16496, g3081, g18044, g10339, g17006	g22771, g18044, g17006, g7264, g3081, g20330, g10339, g13401, g16496, g9028	g9028, g13401, g16496, g18044, g7264, g10339, g3081, g17006, g20330
OG0000037	g6233, g17950, g22225, g9549, g9323	g22225, g9323, g17950, g9549	g9549, g9323, g22225, g17950	g783, g29279	mf_12551	3882.g23776, 3884.g12986, 3887.g2579, 9811.g10090, 9810.g23776, 9809.g15141, 3883.g7898	g2579, g23776, g10090, g15141	g10090, g23776, g15141, g2579	g23776, g15141, g10090, g2579	g2659, g9945, g12240, g12640, g14411	g14411, g9945, g12240, g2659, g12640	g23776, g2579, g10090, g15141	g10090, g23776, g15141, g2579	g10090, g23776, g15141, g2579	g10090, g2579, g15141, g23776	g15141, g2579, g23776, g10090	g9945, g12240, g14411, g2659, g12640	g12240, g2659, g9945, g14411, g12640	g9945, g14411, g12640, g12240, g2659
OG0000038	g9596, g27417, g22300, g15427, g28821	g28821, g22300, g9596, g27417	g15427, g27417, g9596, g28821	g5335	mf_2031, mf_134, mf_14517, mf_7021, mf_589, mf_5612, mf_11389, mf_12452, mf_1500, mf_12448	15117.g16723, 10904.g12233, 14419.g12233, 15070.g16723, 15068.g8559, 14950.g16723	g16508, g12233, g16723	g16723, g12233, g16508	g16723, g16508, g12233	g19427, g4771, g4773, g18331, g13163	g13163, g19427, g18331, g4771, g4773	g16508, g12233, g16723	g16723, g16508, g12233	g12233, g16723, g16508	g16723, g16508, g12233	g16508, g16723, g12233	g13163, g19427, g18331, g4773, g4771	g18331, g13163, g25434, g4773, g19427, g4771	g18331, g19427, g4771, g4773, g13163
OG0000039	g12255, g1089, g6683, g17581, g11631, g7790	g6683, g7790, g1089, g12255, g11631	g6683, g11631, g1089, g7790, g17581, g12255	g15545, g16779, g20601, g2338, g7106, g13062		210.g9433, 1327.g9433, 211.g14676, 15621.g14676, 15620.g9433	g14676, g9433, g2531, g17096	g9433, g14676	g17096, g14676, g2531, g9433	g8227, g9551, g2585, g15933	g8227, g15933, g9551, g2585	g14676, g2531, g9433, g17096	g14676, g2531, g17096, g9433	g9433, g2531, g17096, g14676	g2531, g14676, g17096, g9433	g14676, g9433, g17096, g2531	g8227, g9551, g2585, g15933	g15933, g8227, g22092, g2585, g9551, g22910	g8227, g9551, g15933
OG0000040	g13246, g18215, g22914, g23717, g4031, g14587, g26234, g22169	g23717, g4031, g18215, g22914, g13246, g14587, g22169, g26234	g23717, g26234, g22914, g4031, g18215, g13246, g7128, g14587	g26802, g26207, g14286	mf_14229, mf_5320, mf_12910, mf_11834, mf_10736, mf_6075	16854.g16854, 13595.g3196, 14543.g3196	g3196, g16854	g16854, g3196	g16854, g3196	g20132, g2614, g16901, g5015, g6677	g5015, g2614, g20132, g16901, g6677	g3196, g16854	g16854, g3196	g3196, g16854	g16854, g3196	g3196, g16854	g2614, g5015, g6677, g16901, g20132	g16901, g20132, g2614, g6677, g20927, g5015, g24690	g5015, g6677, g20132, g2614, g16901
OG0000041	g7719, g10294, g25358, g3306, g2762	g10294, g25358, g7719, g2762, g3306	g2762, g7719, g10294, g3306	g7337, g20750, g7367, g1174, g6187	mf_15077, mf_10406	13878.g15443, 13877.g18626, 13879.g16103	g15443, g17683, g18626	g18626, g17683, g15443	g18626, g17683, g15443	g14203, g520, g1268, g15287, g3330, g1270	g1268, g520, g15287, g3330, g14203, g1270	g18626, g17683, g15443	g15443, g17683, g18626	g18626, g17683, g15443	g15443, g17683, g18626	g15443, g17683, g18626	g3330, g14203, g520, g1268, g1270, g15287	g1270, g3330, g1268, g520, g15287, g14203	g1270, g1268, g15287, g14203, g520, g3330
OG0000042	g24710, g7573, g15902, g10333, g16823, g23311, g17188	g24710, g15902, g10333, g7573, g16823, g17188, g23311	g24710, g23311, g10333, g16823, g7573, g17188	g17267, g6902, g3933, g523, g3228		2631.g3560, 2635.g3561, 2632.g6673	g6673, g3561, g3560	g3560, g3561, g6673	g6673, g3560, g3561	g7881, g16291, g3549, g2866, g7879	g3549, g7879, g7881, g16291, g2866	g6673, g3560, g3561	g6673, g3561, g3560	g3561, g3560, g6673	g6673, g3560, g3561	g3561, g3560, g6673	g16291, g2866, g7879, g7881, g3549	g16291, g21269, g3549, g7881, g7879, g2866	g16291, g7881, g3549, g7879, g2866
OG0000043	g15333, g2926, g599, g1008, g6203	g15333, g599, g2926, g1008, g6203	g599, g6203, g2926, g15333, g1008		mf_10498, mf_13314, mf_6186, mf_3105, mf_3393	1991.g21629, 373.g21629	g9185, g21629, g3418	g9185, g21629, g3418	g9185, g3418, g21629	g17793, g7542, g15885, g15486, g6568, g6281	g6568, g6281, g15885, g7542, g15486, g17793	g9185, g21629, g3418	g9185, g21629, g3418	g21629, g9185, g3418	g3418, g21629, g9185	g3418, g9185, g21629	g17793, g7542, g6568, g6281, g15486, g15885	g17793, g15885, g6568, g15486, g6281, g7542, g21894	g6281, g17793, g15885, g15486, g7542, g6568
OG0000044	g1568, g5155, g5871, g9414, g10926	g9414, g10926, g5871, g5155, g1568	g10926, g9414, g5155, g5871	g26433, g31042	mf_8002	3322.g2913, 3324.g21527, 3325.g13326, 3327.g5839, 4904.g22801, 627.g21527	g21527, g5839, g2913, g22801, g13326	g21527, g5839, g13326, g22801, g2913	g5839, g13326, g2913, g21527, g22801	g9797, g5669, g12652	g9797, g5669, g12652	g5839, g13326, g21527, g22801	g13326, g21527, g22801, g2913, g5839	g13326, g22801, g5839, g21527	g5839, g22801, g21527, g13326, g2913	g21527, g13326, g2913, g5839, g22801	g5669, g9797, g12652	g9797, g12652, g21116, g5669	g12652, g5669, g9797
OG0000045	g17800, g21278, g23853, g27137, g28758, g28095, g15885, g25298, g20404, g28216	g27137, g28758, g21278, g28216, g25298, g28095, g17800	g28758, g28216, g17800, g25298, g27137, g28095, g21278	g26732, g2502, g15951	mf_13077, mf_9419, mf_8860		g18862, g24392, g15507, g24353	g24353, g15507, g18862, g24392	g15507, g24392, g24353, g18862	g14799, g8731	g14799, g8731	g24353, g18862, g15507, g24392	g24392, g15507, g24353, g18862	g24392, g18862, g24353, g15507	g24392, g18862, g24353, g15507	g18862, g24353, g15507, g24392	g8731, g14799	g13667, g21211, g14799, g20378, g8731	g13667, g14799, g8731
OG0000046	g14457, g6857, g1712, g13646	g13646, g1712, g6857, g14457	g13646, g14457, g6857, g1712	g5735, g10960, g6423, g11225, g15532, g15533, g20152, g5297, g4474, g18749, g7656	mf_14533, mf_1069, mf_9886, mf_1168, mf_10147, mf_1331, mf_11984, mf_6945, mf_14854, mf_6770	14447.g18147, 14449.g10541, 14448.g2392, 5591.g18147, 421.g18147, 12010.g18147, 14770.g18147	g18147, g2392, g10541	g10541, g2392, g18147	g18147, g10541, g2392	g16024, g246	g16024, g246	g2392, g18147, g10541	g18147, g2392, g10541	g2392, g10541, g18147	g18147, g10541, g2392	g10541, g18147, g2392	g16024, g246	g22638, g246, g16024	g16024, g246
OG0000047	g16827, g19507, g4518, g15450, g26963, g2021, g2022, g22586, g3231	g2021, g2022, g19507, g26963, g3231, g25050, g22586, g16827, g4518	g19507, g4518, g15450, g22586, g3231, g2021, g26963, g25050, g16827		mf_7212, mf_362, mf_14914, mf_4735	8716.g7564, 3152.g8409, 8943.g17380, 8942.g1956, 3151.g1956, 2218.g1956	g17380, g7564	g7564, g17380	g17380, g7564	g15150, g10390, g13014, g12821	g10390, g12821, g13014, g15150	g17380, g7564	g7564, g17380	g7564, g17380	g21292, g7564, g17380	g7564, g17380	g10390, g13014, g15150, g12821	g15150, g22418, g10390, g13014, g12821	g13014, g10390, g15150, g12821
OG0000048	g9227, g22017, g13893, g22050, g5156	g5156, g22050, g9227, g13893	g5156, g13893, g22050, g9227	g21186, g21067, g23350, g25921, g12275	mf_14020	15027.g9338, 759.g14054, 15497.g17531	g9338, g17531, g10983, g14054	g14054, g9338, g10983, g17531	g9338, g17531, g10983, g14054	g9222, g10322, g6267, g4480	g6267, g10322, g4480, g9222	g14054, g9338, g10983, g17531	g17531, g10983, g14054, g9338	g14054, g9338, g17531, g10983	g17531, g9338, g14054, g10983	g9338, g17531, g14054, g10983	g10322, g9222, g6267, g4480	g6267, g10322, g4480, g9222	g9222, g10322, g4480, g6267, g2689
OG0000049	g11489, g17544, g13692	g11489, g17544, g13692	g11489, g13692, g17544		mf_8313, mf_6231, mf_7308, mf_10256, mf_3904, mf_12925	13887.g21741, 3837.g13412	g21741, g3513, g6192, g15998	g15998, g21741, g3513, g6192	g6192, g15998, g3513, g21741	g5049, g11188, g11492, g9233, g17095	g11492, g5049, g17095, g11188, g9233	g6192, g21741, g3513, g15998	g15998, g6192, g3513, g21741	g15998, g21741, g6192, g3513	g3513, g6192, g21741, g15998	g21741, g6192, g3513, g15998	g9233, g11188, g17095, g5049, g11492	g5049, g17095, g9233, g11492, g23578, g11188	g5049, g17095, g11188, g11492, g9233
OG0000050	g19869, g19870, g17447, g17446	g19869, g19870, g17447, g17446	g17446, g17447, g19869, g19870	g19189, g19188, g14732, g14731	mf_1736	566.g164, 6368.g1358, 7487.g163, 7485.g4852, 7486.g164, 7484.g1358	g163, g164, g1358, g4851	g4851, g1358, g163, g164	g164, g4851, g1358, g163	g11759, g20227, g4995, g4994	g4995, g20227, g11759, g4994	g1358, g163, g164, g4851	g164, g163, g1358, g4851	g164, g163, g1358, g4851	g1358, g164, g4851, g163	g163, g164, g4851, g1358	g11759, g20227, g4995, g4994	g4994, g4995, g11759, g20227	g4994, g4995, g11759, g20227
OG0000051	g14335, g21248, g25799	g14335, g21248, g25799	g21248, g25799, g14335	g16926, g27987, g18905, g29076, g23003			g213, g212, g14968, g15760, g15761	g15760, g15761, g212, g213, g14968	g15761, g15760, g213, g14968, g212	g11105, g11106, g12766, g11107	g11107, g11105, g11106, g12766	g15760, g15761, g14968, g212, g213	g14968, g212, g15761, g213, g15760	g15761, g15760, g212, g14968, g213	g15760, g15761, g14968, g213, g212	g213, g212, g15760, g15761, g14968	g12766, g11107, g11105, g11106	g11107, g11106, g11105, g12766, g20466	g12766, g11105, g11107, g11106
OG0000052				g598, g28358, g18828, g19341, g12936	mf_2927, mf_8646, mf_7473, mf_13764, mf_7213, mf_838, mf_10812, mf_12051, mf_330, mf_5624, mf_4090, mf_2942, mf_13411, mf_9746, mf_1848, mf_5807, mf_687, mf_4337, mf_196, mf_3692, mf_1195, mf_8599, mf_7724, mf_13031, mf_1938, mf_14674, mf_9573, mf_6747, mf_3115, mf_14050, mf_7373, mf_3029, mf_13269, mf_913, mf_8110, mf_9842	10089.g1307, 10090.g7420, 10091.g4563, 1891.g18031, 15149.g7420	g1307, g4563, g7420	g1307, g4563, g7420	g4563, g1307, g7420	g15294	g15294	g7420, g1307, g4563	g7420, g1307, g4563	g7420, g4563, g1307	g1307, g4563, g7420	g4563, g1307, g7420	g15294	g15294	g15294
OG0000053	g12252, g14463, g14482, g614, g14481, g23094	g23094, g614, g10494, g12252, g14482, g14481, g14463	g14481, g14482, g12252, g614, g23094, g14463	g11975, g11981, g11980, g11979, g18704, g16753	mf_1175, mf_2193, mf_2400, mf_4497					g13733, g15550, g5946, g14280, g5738, g13732, g5944, g5945, g5947	g13732, g5944, g5945, g5947, g5738, g5946, g14280, g15550, g13733						g14280, g5738, g15550, g13733, g13732, g5944, g5947, g5945, g5946	g13732, g13733, g5945, g5946, g5947, g5944, g5738, g15550, g14280	g13733, g13732, g5947, g5945, g5944, g15550, g5946, g14280, g5738
OG0000054	g5499, g20527, g19121, g18354, g2891, g17457	g17457, g18354, g2891, g5499, g19121	g5499, g2891, g19121, g17457, g18354	g19037, g27265, g20327, g14783, g2792, g2784, g17543, g27266, g15040, g10077, g6819, g6820	mf_9612, mf_13278, mf_12640, mf_7053, mf_6246, mf_1901, mf_1771, mf_11832	13933.g19621	g19621	g19621	g19621	g6908, g8242, g8332, g3389, g5703	g5703, g6908, g3389, g8332, g8242	g19621	g19621	g19621	g19621	g19621	g8242, g5703, g8332, g6908, g3389	g22592, g6908, g23902, g3389, g21738, g8242, g21737, g5703, g8332	g5703, g8332, g3389, g8242, g6908
OG0000055	g12354, g2900	g12354, g2900	g2900, g12354	g25357, g17845, g24781	mf_10134, mf_451, mf_5613, mf_14213	15217.g6223, 14098.g16927, 12385.g16263, 10096.g6223, 12389.g16927, 12383.g14733, 12384.g14733, 12387.g16263, 12386.g6223	g13476, g14733, g16263, g16927, g6223	g13476, g6223, g16263, g16927	g16263, g16927, g13476, g6223, g14733	g5847, g15072, g19236	g15072, g19236, g5847	g14733, g6223, g16263, g16927	g16927, g6223, g13476, g16263	g16263, g14733, g16927, g6223	g16927, g16263, g6223, g14733, g13476	g16927, g16263, g13476, g6223, g14733	g5847, g19236, g15072	g5847, g15072, g19236, g20450	g5847, g15072, g19236
OG0000056	g11567, g17991, g29626, g10079, g28020	g11567, g29626, g28020, g17991, g10079	g10079, g11567, g17991, g29626, g28020	g12554, g17491	mf_1907	5992.g9313, 9036.g3131	g9313, g9310, g3131, g3127	g9313, g3127, g3131, g9310	g3131, g3127, g9310, g9313	g18442, g18443, g4163, g19879	g18442, g19879, g4163, g18443	g9313, g9310, g3131, g3127	g9310, g9313, g3131, g3127	g3127, g9313, g9310, g3131	g3127, g3131, g9313, g9310	g9310, g3127, g3131, g9313	g18443, g18442, g4163, g19879	g18442, g24448, g4163, g18443, g19879, g22956	g19879, g4163, g18443, g18442
