	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0000037	g13659, g16507	g13659, g16507	g16507, g13659	g29711, g25075, g28942, g7828, g15377, g18409, g7990, g17030, g15374, g20318	mf_14437, mf_5154, mf_7715, mf_5732, mf_14356	g801, g11520, g10340, g10342	g22215, g22217, g8238, g13902	g22217, g13902, g8238, g22215	g13902, g22217, g8238, g22215	g3740	g3740	g13902, g8238, g22215, g22217	g13902, g22217, g22215, g8238	g8238, g22217, g13902, g22215	g13902, g8238, g22217, g22215	g8238, g22217, g22215, g13902	g3740	g20504, g3740	g3740
OG0000038	g28663	g28663	g28663	g1492, g30153, g599, g21519, g12424	mf_8121	g3094, g6829	g597, g22904, g16757, g6365	g597, g16757, g22904, g6365	g22904, g6365, g16757, g597	g16431, g3657, g14194, g10882	g10882, g3657, g16431, g14194	g597, g22904, g16757, g6365	g22904, g597, g6365, g16757	g6365, g16757, g22904, g597	g597, g22904, g16757, g6365	g22904, g6365, g16757, g597	g10882, g3657, g16431, g14194	g16431, g3657, g14194, g10882	g14194, g10882, g3657, g16431
OG0000039	g16827, g2021, g19507, g2022, g22586, g15450, g26963, g4518	g2021, g26963, g2022, g22586, g16827, g19507, g4518	g19507, g26963, g4518, g15450, g2021, g22586, g16827		mf_14914, mf_4735, mf_362		g7564, g17380	g7564, g17380	g17380, g7564	g10390, g12821, g13014, g15150	g10390, g15150, g12821, g13014	g17380, g7564	g7564, g17380	g7564, g17380	g21292, g7564, g17380	g7564, g17380	g10390, g13014, g15150, g12821	g10390, g15150, g13014, g12821	g13014, g10390, g15150, g12821
OG0000040	g11730, g7611, g7914, g20564	g7611, g7914, g20564, g11730	g7914, g11730, g20564, g7611	g17219		g1637	g11426, g15965, g8266	g11426, g8266, g15965	g11426, g15965, g8266	g15996, g3341, g6874, g4115, g10370	g15996, g6874, g10370, g3341, g4115	g11426, g15965, g8266	g8266, g15965	g8266, g15965	g11426, g8266, g15965	g15965, g8266, g11426	g6874, g15996, g4115, g3341, g10370	g3341, g15996, g10370, g6874, g21901, g4115	g4115, g6874, g15996, g3341, g10370
OG0000041			g5450	g6091, g6090, g13779, g7878, g13658, g4895, g29038		g4311	g20571, g2937, g2939, g9113, g20413, g14777	g9113, g20413, g2939, g2937, g20571, g14777	g2937, g20571, g2939, g9113, g20413, g14777	g19282	g19282	g20571, g14777, g2937, g9113, g2939	g2937, g2939, g14777, g9113, g20413, g20571	g20571, g14777, g9113, g2939, g2937	g20413, g2939, g9113, g2937, g14777, g20571	g2937, g20413, g20571, g14777, g9113, g2939	g19282	g19282, g21162	g19282
OG0000042	g12840, g14889, g370	g12840, g370, g14889	g370, g14889, g12840	g16368, g15657, g7950	mf_11661		g14669, g17074, g14983, g922	g17074, g922, g14983, g14669	g922, g14669, g17074, g14983	g17702, g15747, g18061	g18061, g17702, g15747	g14669, g922, g14983, g17074	g922, g14983, g14669, g17074	g14669, g14983, g922, g17074	g14669, g14983, g922, g17074	g922, g14669, g17074, g14983	g17702, g18061, g15747	g15747, g18061, g17702	g15747, g17702, g18061
OG0000043	g13378, g896, g21531	g896, g21531, g13378	g896, g21531	g21435, g25044, g26766	mf_275, mf_10881	g14177, g11603, g3542	g7237, g14495, g13272	g14495, g7237, g13272	g13272, g14495, g7237	g12860, g15746, g18483, g6602	g15746, g6602, g18483, g12860	g7237, g14495, g13272	g7237, g13272, g14495	g13272, g14495, g7237	g7237, g14495, g13272	g7237, g13272, g14495	g12860, g18483, g6602, g15746	g6602, g15746, g18483, g12860	g18483, g15746, g12860, g6602
OG0000044	g13271, g13274, g12512, g15108, g7461	g7461, g12512, g15108, g13271, g13274	g7461, g13271, g12512, g15108	g21779	mf_3040	g7987	g13147, g5934, g22932	g22932, g5934, g13147	g13147, g22932, g5934	g12318, g9088, g1627, g2088	g12318, g1627, g9088, g2088	g5934, g22932, g13147	g5934, g13147	g5934, g13147, g22932	g13147, g5934, g22932	g5934, g13147, g22932	g2088, g12318, g1627, g9088	g12318, g1627, g9088, g2088	g12318, g9088, g2088, g1627
OG0000045	g18158, g12874, g24212, g15695, g15698, g8880	g15698, g18262, g12874, g24212, g8880	g18262, g24212, g18158, g15698, g8880	g5890, g3326, g18982	mf_2945		g14442, g13122	g13122, g14444	g13122, g14442	g9436, g16341, g9795, g13721	g9795, g9436, g16341, g13721	g14442, g14444, g13122	g14444, g14442, g13122	g13122, g14442	g13122	g14444, g14442, g23204, g13122	g9436, g13721, g9795, g16341	g13721, g22287, g16341, g9436, g9795	g9436, g13721, g9795, g16341
OG0000046	g27992, g16517, g24968, g22020	g27992, g22020, g24968	g22020, g27992, g24968	g9048, g3342, g20056, g26588	mf_12737, mf_13616	g3581, g7925, g10876, g3219	g3907, g15805, g2581	g3907, g2581, g15805	g15805, g3907, g2581	g20200, g12599, g3393	g20200, g12599, g3393	g15805, g3907, g2581	g3907, g15805, g2581	g3907, g15805, g2581	g15805, g3907, g2581	g2581, g15805, g3907	g20200, g3393, g12599	g22132, g20200, g12599, g3393	g12599, g3393, g20200
OG0000047	g216, g4191, g214, g12647	g214, g12647, g216, g4191	g216, g4191, g12647, g214	g25029, g1133, g25235, g8230, g9714, g30615, g22304, g1136, g25187, g12726, g19454, g24417		g12859, g3144, g5025	g4865, g4860	g4865, g4860	g4865, g4860	g10290, g16808, g8417	g10290, g16808, g8417	g4865, g4860	g4865, g4860	g4860, g4865	g4865, g4860	g4860, g4865	g8417, g10290, g16808	g8417, g16808, g21450, g10290	g8417, g10290, g16808
OG0000048	g410, g414, g409	g414, g410, g409	g409, g410, g414	g9072, g23408, g23407, g30768	mf_9924	g12688	g19973, g18044, g11104	g11104, g19973, g18044	g18044, g19973, g11104	g11622, g11621, g2841, g5757	g2841, g5757, g11622, g11621	g18044, g19973, g11104	g19973, g11104, g18044	g18044, g19973, g11104	g19973, g18044, g11104	g11104, g19973, g18044	g2841, g11622, g11621, g5757	g5757, g11622, g11621, g2841	g11622, g5757, g11621, g2841
OG0000049	g909, g4648, g23963, g904	g4648, g23963, g904	g904, g23963, g4648	g5979, g1297	mf_4856	g4795, g11179	g8544, g10549, g23734	g10549, g8544, g23734	g23734, g8544, g10549	g2383, g5978, g5979, g5999	g5978, g5979, g2383, g5999	g10549, g23734, g8544	g10549, g23734, g8544	g8544, g23734, g10549	g10549, g23734, g8544	g23734, g8544, g10549	g5979, g5999, g5978, g2383	g5999, g2383, g5979, g5978	g5999, g5978, g2383, g5979
OG0000050	g14616, g12848, g16020, g7851	g16020, g14616	g12848, g16020, g7851, g14616	g28882, g14545	mf_10055, mf_12702, mf_14369, mf_5472	g830, g4614, g5853, g12783	g2752, g7415, g2751	g2752, g2751, g7415	g2752, g2751, g7415	g5934, g8051, g8052	g8052, g8051, g5934	g2751, g7415, g2752	g2752, g2751, g7415	g2751, g2752, g7415	g7415, g2752, g2751	g7415, g2751, g2752	g8051, g5934, g8052	g5934, g8051, g8052	g5934, g8052, g8051
OG0000051	g13675, g25285, g25284, g8857, g8856, g23326, g7162	g13675, g8856, g8857, g7162	g7162, g8857, g8856, g13675	g29889, g18318, g2576, g13174, g18956, g14748, g18955, g14749, g13902, g28223, g10432, g20452, g14747, g17674, g1215		g942, g3752, g133	g11669, g22382	g22382, g11669	g22382, g11669	g11916, g56	g11916, g56	g22382, g11669	g22382, g11669	g11669, g22382	g22382, g11669	g22382, g11669	g11916, g56	g11916, g56	g56, g11916
OG0000052	g8420, g5874, g64, g9803, g26514, g12921	g64, g9803, g12921, g26514	g12921, g26514, g64	g28911, g1326, g18694	mf_2391, mf_5053, mf_14005, mf_8309, mf_4689, mf_9674, mf_63, mf_3369, mf_10873, mf_13663, mf_8767, mf_12661	g13394, g326, g13499, g812	g22081, g16518	g22081, g16518	g22081, g16518	g16348, g6733	g6733, g16348	g16518, g22081	g16518, g22081	g16518, g22081	g16518, g22081	g22081, g16518	g6733, g16348	g6733, g16348	g16348, g6733
OG0000053	g1088, g14621, g10098, g7685	g10098, g14621, g1088, g7685	g1088, g10098, g2779, g14621, g7685	g12867, g22461, g8001	mf_4641, mf_6969		g16655, g14437, g15362	g14437, g16655, g15362	g14437, g16655, g15362	g6534, g10, g6535	g10, g6535, g6534	g14437, g16655, g15362	g15362, g16655, g14437	g14437, g16655, g15362	g14437, g16655, g15362	g14437, g15362, g16655	g10, g6534, g6535, g18824	g10, g6534, g6535	g6535, g6534, g10
OG0000054	g17115, g21391, g2548	g21391	g2548, g21391	g18593, g18483, g5439, g10549, g26151, g20775		g5706, g5751	g2911, g823, g18297	g823, g18297, g2911	g18297, g2911, g823	g9704, g14385, g4220, g14962	g9704, g4220, g14385, g14962	g823, g18297, g2911	g2911, g18297, g823	g18297, g2911, g823	g823, g2911, g18297	g18297, g2911, g823	g4220, g14385, g9704, g14962	g14962, g9704, g14385, g4220	g14385, g9704, g4220, g14962
OG0000055	g3578, g3576, g5089, g17760	g5089, g3576, g3578, g17760	g3576, g17760, g3578, g5089	g15741, g25407, g10094, g22343	mf_10293, mf_14956, mf_2014	g6796	g8047, g1618, g13188	g13188, g1618, g8047	g13188, g1618, g8047	g11216, g6858, g6215	g6215, g11216, g6858	g13188, g8047, g1618	g13188, g1618	g8047, g1618, g13188	g1618, g8047, g13188	g13188, g1618, g8047	g6215, g6858, g11216	g6858, g6215, g11216	g11216, g6215, g6858
OG0000056				g29229, g26631, g18986	mf_445, mf_14190, mf_10335, mf_3220, mf_7797	g11601, g549	g2534, g9411, g14436, g11369, g11372, g3024	g14436, g2534, g11372, g11369, g9411, g3024	g11369, g11372, g9411, g14436, g2534, g3024			g9411, g11372, g14436, g11369, g2534, g3024	g9411, g3024, g11372, g11369, g14436, g2534	g3024, g11372, g14436, g2534, g11369, g9411	g14436, g11372, g11369, g9411, g2534, g3024	g14436, g2534, g9411, g11372, g11369, g3024			
OG0000057	g18588, g837, g5600, g16394, g20536	g18588, g837, g20536, g16394, g5600	g16394, g20536, g837, g5600, g18588		mf_11360, mf_12226, mf_7404		g7068, g21623, g7075	g21623, g7068, g7075	g7068, g21623, g7075	g8515, g16633, g15518	g15518, g8515, g16633	g21623, g7075, g7068	g7075, g21623, g7068	g21623, g7068, g7075	g7068, g21623, g7075	g7068, g7075, g21623	g16633, g8515, g15518	g15518, g8515, g16633	g16633, g15518, g8515
OG0000058	g15583, g15951, g7105, g20442, g13762, g21992	g7105, g13762, g21992, g15583, g20442	g13762, g15951, g21992, g20442, g15583, g7105	g1940, g3065, g924, g1224, g13662		g11216, g10281	g5624	g5624	g5624	g1479, g6974, g17682, g18329, g12937	g1479, g18329, g12937, g17682, g6974	g5624	g5624	g5624	g5624	g5624	g6974, g12937, g17682, g18329, g1479	g18329, g6974, g12937, g17682, g1479	g18329, g17682, g6974, g1479, g12937
OG0000059	g14418, g27441	g27441, g14418	g27441, g14418	g28589, g28587	mf_8937, mf_3418, mf_3669, mf_9808, mf_738	g8157, g8156	g3123, g3124, g2303, g2155	g2303, g2155, g3123, g3124	g3124, g3123, g2303, g2155	g1419, g13899	g1419, g13899	g2303, g3123, g3124, g2155	g3123, g3124, g2303, g2155	g2303, g3123, g3124, g2155	g3123, g3124, g2155, g2303	g3123, g3124, g2303, g2155	g13899, g1419	g1419, g13899	g1419, g13899
OG0000060	g10925, g10428, g20524, g12645	g10428, g10925, g20524, g12645	g10428, g12645, g10925, g20524	g18241, g1896		g9030, g11033	g22873	g22873, g3385	g3385, g22873	g17757, g2475, g4175, g3113, g4189	g4189, g17757, g2475, g3113, g4175	g22873, g3385	g22873, g3385	g3385, g22873	g22873, g3385	g22873, g3385	g2475, g17757, g4175, g3113, g4189	g4189, g3113, g4175, g2475, g17757	g17757, g4189, g3113, g2475, g4175
OG0000061	g11489, g13692, g17544	g11489, g17544, g13692	g13692, g17544, g11489		mf_8313, mf_6231, mf_3904		g6192, g3513, g15998	g15998, g6192, g3513	g6192, g15998, g3513	g5049, g9233, g11188, g17095	g9233, g5049, g11188, g17095	g6192, g3513, g15998	g15998, g6192, g3513	g6192, g3513, g15998	g6192, g15998, g3513	g15998, g6192, g3513	g17095, g5049, g9233, g11188	g5049, g17095, g9233, g11188	g5049, g11188, g17095, g9233
OG0000062	g13489, g29993, g12746, g26592	g13489, g26592, g12746, g29993	g12746, g13489, g26592	g12658, g26888	mf_14990, mf_688	g14154	g195, g18491, g14104	g18491, g195, g14104	g18491, g14104, g195	g18598, g983, g11929	g18598, g983, g11929	g18491, g14104, g195	g195, g18491, g14104	g18491, g14104, g195	g14104, g18491, g195	g14104, g195, g18491	g18598, g983, g11929	g11929, g20663, g983, g18598	g11929, g18598, g983
OG0000063	g17339, g4190, g4516, g213	g17339, g4516	g4516, g17339	g25028, g5079, g25234, g9715, g10256, g19453, g25186, g1135, g1132, g13969	mf_1166, mf_13847	g12858, g5024, g3143	g4859, g4864	g4864, g4859	g4864, g4859	g10291, g16807, g9786	g10291, g9786, g16807	g4859, g4864	g4864, g4859	g4859, g4864	g4864, g4859	g4859, g4864	g9786, g10291, g16807	g10291, g21449, g9786, g16807	g16807, g10291, g9786
OG0000064	g16766, g360, g6651	g360, g16766, g6651	g6651, g16766, g360	g16633	mf_12294		g6732, g13548, g6729	g13548, g6732, g6729	g13548, g6729, g6732	g15561, g16258, g1824, g5998	g5998, g1824, g15561, g16258	g6732, g6729, g13548	g13548, g6732, g6729	g6732, g13548, g6729	g6732, g13548, g6729	g6729, g6732, g13548	g16258, g5998, g1824, g15561	g5998, g15561, g16258, g1824	g16258, g5998, g15561, g1824
OG0000065	g15759, g4856, g6628, g15720	g15759, g6628, g15720, g4856	g15720, g6628, g4856, g15759	g12626, g23338, g5531, g24398, g11241, g22671, g12476, g10902, g22153	mf_15003	g4649	g17545, g8285, g7262	g8285, g7262, g17545	g17545, g8285, g7262	g7942, g5532	g5532, g7942	g7262	g7262, g17545, g8285	g8285, g7262, g17545	g7262, g17545, g8285	g8285, g7262, g17545	g5532, g7942	g7942, g5532	g7942, g5532
OG0000066	g23950, g7448, g10813	g23950, g7448	g7448, g23950	g22729, g10572, g3946, g13309, g7937	mf_8197, mf_6597, mf_11913, mf_9859	g9621	g8175	g8175	g8175	g9991, g5742, g5739, g2193, g161, g7438	g161, g7438, g5742, g5739, g2193, g9991	g8175	g8175	g8175	g8175	g8175	g5739, g161, g5742, g2193, g9991, g7438	g161, g5739, g2193, g9991, g5742, g7438	g7438, g5742, g9991, g2193, g5739, g161
OG0000067	g10985, g2001, g10827	g2001, g10985	g10985, g2001	g13615, g19125	mf_8902	g1516	g14222, g6563, g17661	g14222, g17661	g6563, g14222, g17661	g18871, g11731, g6089	g11731, g18871, g6089, g2188	g17661, g6563, g14222	g14222, g6563, g17661	g14222, g17661, g6563	g6563, g17661, g14222	g14222, g6563, g17661	g2188, g11731, g18871, g6089	g20543, g2188, g11731, g23550, g18871, g6089	g6089, g2188, g18871, g11731
OG0000068	g24402, g26442, g25447, g14932	g24402, g14932, g26442, g25447	g24402, g14932, g26442, g25447	g9663, g8292, g160	mf_6413, mf_7303	g5388	g22655, g6459	g22655, g6459	g6459, g22655	g8422, g18830, g5961, g13954	g5961, g8422, g18830, g13954	g22655, g6459	g6459, g22655	g6459, g22655	g6459, g22655	g6459, g22655	g5961, g18830, g8422, g13954	g8422, g18830, g24400, g5961, g13954	g18830, g13954, g5961, g8422
OG0000069	g6032, g25981, g3384	g3384, g25981, g6032	g6032, g25981, g3384	g27119	mf_2204, mf_11758	g4193, g4674	g24293, g24608, g901	g24293, g24608, g901	g24293, g901, g24608	g14492, g17346, g5409	g5409, g14492, g17346	g24293, g24608, g901	g901, g24293, g24608	g24293, g901, g24608	g24608, g24293, g901	g901, g24608, g24293	g5409, g14492, g17346	g14492, g5409, g17346, g23816	g17346, g5409, g14492
OG0000070	g18476, g10907, g14023, g20707, g4837	g14023, g18476, g10907, g20707	g14023, g10907, g18476, g20707		mf_9251	g320	g12473, g20204, g7105, g18525	g20204, g18525, g7105, g12473	g18525, g20204, g7105, g12473	g17163	g17163	g12473, g18525, g7105, g20204	g18525, g12473, g7105, g20204	g18525, g20204, g7105, g12473	g12473, g20204, g18525, g7105	g12473, g7105, g18525, g20204	g17163	g22792, g22199, g17163	g17163
OG0000071	g5885, g9815	g9815, g5885	g5885, g16046	g19105, g25104, g12532	mf_564	g2689	g16381, g11152, g4781, g12417	g11152, g12417, g4781, g16381	g16381, g4781, g11152, g12417	g18508	g18508, g15476	g16381, g4781, g12417, g11152	g12417, g4781, g11152, g16381	g11152, g4781, g12417, g16381	g12417, g16381, g4781, g11152	g12417, g11152, g16381, g4781	g15476, g18508	g21305, g23186, g18508, g15476	g15476, g18508
OG0000072	g13680, g7096, g15136	g13680, g7096, g15136	g15136, g7096, g13680	g11954	mf_12415	g9781	g12119, g1324, g9387	g1324, g9387, g12119	g9387, g12119, g1324	g5126, g18973, g4223, g17373	g17373, g4223, g18973, g5126	g9387, g12119	g1324, g9387, g12119	g9387, g12119	g12119, g1324, g9387	g9387, g12119, g1324	g4223, g18973, g5126, g17373	g18973, g17373, g4223, g5126	g18973, g17373, g5126, g4223
OG0000073	g12686, g2210, g20838, g7410, g13760	g2210, g7410, g12686, g13760	g7410, g13760, g2210, g12686		mf_2023, mf_4543	g14348	g3745, g15957, g4853	g15957, g3745, g4853	g4853, g3745, g15957	g10823, g4695, g13472	g13472, g4695	g4853, g15957, g3745	g15957, g4853, g3745	g15957, g3745, g4853	g15957, g4853, g3745	g15957, g3745, g4853	g4695, g10823, g13472	g10823, g4695, g13472	g4695, g13472, g10823
OG0000074	g11076, g11074	g11074, g11076	g11074, g11076	g7977, g3068, g7971	mf_7220, mf_672, mf_10638, mf_3512, mf_7279	g14249	g15385, g17880, g4532	g15385, g17880, g4532	g15385, g4532, g17880	g14618, g19770, g7750	g14618, g7750, g19770	g17880, g15385, g4532	g4532, g15385, g17880	g17880, g15385, g4532	g15385, g4532, g17880	g4532, g17880, g15385	g14618, g7750, g19770	g14618, g19770, g7750	g14618, g19770, g7750
OG0000075	g23925, g11146, g343	g23925, g11146, g343	g343, g23925, g11146	g25830, g20120, g23727	mf_1344	g12018, g7727, g12017	g168	g168	g168	g12489, g12488, g11101, g11100, g6969, g1286	g12488, g12489, g1286, g11100, g6969, g11101	g168	g168	g168	g168	g168	g1286, g6969, g11100, g11101, g12489, g12488	g6969, g11100, g1286, g12488, g12489, g11101	g12488, g1286, g6969, g11101, g11100, g12489
OG0000076	g20595, g15191	g15191, g20595	g20595, g15191	g6564, g14484, g17353	mf_124	g5052, g13384	g3640, g13388, g10759	g10759, g13388, g3640	g13388, g3640, g10759	g6480, g5061, g1983	g6480, g5061, g1983	g10759, g13388, g3640	g3640, g13388, g10759	g13388, g10759, g3640	g10759, g13388, g3640	g10759, g13388, g19489, g3640	g6480, g1983, g5061	g20024, g5061, g1983, g15143, g6480	g1983, g6480, g5061
OG0000077					mf_7712, mf_5993, mf_5598, mf_8548	g1770	g8892, g23367, g7236	g23367, g8892, g7236	g8892, g7236, g23367	g11826, g11825, g13567, g18484, g6601	g13567, g11826, g11825, g6601, g18484	g7236, g23367, g8892	g8892, g23367, g7236	g7236, g23367, g8892	g7236, g23367, g8892	g7236, g8892, g23367	g18484, g6601, g13567, g11825, g11826	g6601, g11825, g11826, g18484, g13567	g18484, g11825, g11826, g13567, g6601
OG0000078	g12255, g1089, g11631, g7790, g6683	g6683, g1089, g11631, g7790, g12255	g6683, g1089, g11631, g7790, g12255	g13062		g13416	g9433, g17096	g9433	g17096, g9433	g8227, g9551, g2585, g15933	g8227, g15933, g9551, g2585	g9433, g17096	g9433, g17096	g9433, g17096	g17096, g9433	g17096, g9433	g2585, g8227, g15933, g9551	g22092, g2585, g15933, g9551, g8227, g22910	g8227, g9551, g15933
OG0000079	g9770, g5401, g7289, g23680, g2542	g23680, g9770, g2542	g9770, g23680, g5401, g2542	g11974, g12774	mf_11063	g3299	g4342, g4356	g4356, g4342	g4342, g4356	g18316, g12477, g20156, g14546	g18316, g12477, g14546, g20156	g4356, g4342	g4356, g4342	g4356, g4342	g4342, g4356	g4342, g4356	g20156, g14546, g12477, g18316	g12477, g18316, g20874, g14546, g20156	g14546, g20156, g18316, g12477
OG0000080	g13527, g22044, g2679, g21815, g10482	g13527, g22044, g21815, g10482, g2679	g10482, g13527, g21815, g22044, g2679	g26673, g24784, g24785	mf_6495, mf_1142	g7069, g7070	g10324, g14420, g8571	g14420, g10324, g8571	g8571, g14420, g10324	g7516	g7516	g8571, g14420, g10324	g10324, g14420, g8571	g10324, g8571, g14420	g10324, g8571, g14420	g14420, g10324, g8571	g7516	g7516, g7517, g3222	g7516
OG0000081	g2765	g2765	g2765	g13006	mf_11382, mf_4323, mf_4303	g7199, g2676, g57, g2743	g3606, g53, g9256, g9253	g53, g9253, g3606, g9256	g3606, g53, g9253, g9256	g17550	g17550	g9253, g9256, g3606, g53	g9253, g3606, g53, g9256	g9256, g9253, g3606, g53	g3606, g9253, g9256, g53	g9253, g3606, g9256, g53	g17550	g23392, g4430, g10246, g17550, g14677, g7891	g17550
OG0000082	g1028, g3718, g14565	g3718, g1028, g14565	g3718, g14565, g1028	g30110, g4312, g4432, g20289, g16617	mf_2140, mf_4345, mf_4620, mf_1311	g11019, g4325	g8170, g4047	g8170, g4047	g4047, g8170	g5122, g6083, g1127, g1791	g5122, g6083, g1127	g8170, g4047	g4047	g4047, g8170	g8170, g4047	g4047, g8170	g1127, g6083, g5122	g1791, g6083, g5122, g1127	g1127, g1791, g6083, g5122
OG0000083	g14250, g14252, g4166, g4168, g4167, g14251	g4168, g14251, g4167, g14252, g14250	g4168, g4167, g14250, g14251, g14252	g2874, g8687		g7982, g55	g13509, g17472, g17928, g18812	g17928, g18812, g13509, g17472	g17928, g17472, g13509	g12093	g12093	g18812, g17472, g13509, g17928	g18812, g17928, g17472	g18812, g17472, g13509, g17928	g17928, g13509	g18812, g13509, g17928, g17472	g12093	g12093	g12093
OG0000084	g26055, g5977, g26706, g13650	g26706, g13650, g26055	g26706, g26055, g13650				g22299, g10169, g24159	g22299, g24159, g10169	g24159, g22299, g10169	g8325, g12980, g16828, g1193	g16828, g8325, g12980, g1193	g24159, g22299, g10169	g10169, g24159	g10169, g22299, g24159	g22299, g24159, g10169	g22299, g10169, g24159	g12980, g8325, g1193, g16828	g16828, g1193, g12980, g8325	g8325, g16828, g12980, g1193
OG0000085	g14917, g6775, g11684	g14917, g6775, g11684	g6775, g14917, g11684	g9539	mf_10764	g4788	g19893, g5404	g19893, g5404	g5404, g19893	g9624, g11739, g16601, g5271, g11425	g11425, g11739, g9624, g5271, g16601	g19893, g5404	g19893, g5404	g19893, g5404	g19893, g5404	g19893, g5404	g5271, g11739, g11425, g9624, g16601	g5271, g11425, g11739, g9624, g16601	g11425, g16601, g11739, g5271, g9624
OG0000086	g12177, g14404	g12177, g14404	g12177, g14404	g17419, g17423	mf_4541, mf_3030	g9035, g9036	g13587, g24130	g13587, g24130	g13587, g24130	g9239, g13526, g13525, g18497, g9240	g13526, g13525, g9239, g9240, g18497	g24130, g13587	g13587, g24130	g24130, g13587	g24130, g13587	g13587, g24130	g9239, g9240, g13525, g13526, g18497	g18497, g13525, g13526, g9239, g9240	g18497, g9240, g9239, g13525, g13526
