	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0000063	g25182, g16241, g13244	g25182, g13244, g16241	g13244, g16241	g21525, g21541		g11058	g19437, g14226, g14018	g19437, g14226, g14018	g19437, g14226, g14018	g5210	g5210	g14018, g14226, g19437	g19437, g14226, g14018	g19437, g14226, g14018	g14018, g19437, g14226	g14226, g19437, g14018	g5210	g5210, g22996	g5210
OG0000064	g16269, g25555, g21175	g25555, g21175	g16269, g25555, g21175	g1806, g5008	mf_847	g5298	g8441, g7180, g7177	g7177, g8441, g7180	g7177, g8441, g7180	g13892	g13892	g8441, g7180, g7177	g7177, g7180, g8441	g7180, g7177, g8441	g7180, g8441, g7177	g8441, g7177, g7180	g13892	g23105	g13892
OG0000065	g16405, g7691	g7691, g16405	g16405, g7691	g26404, g2255	mf_4348	g13960	g941, g7671	g941, g7671	g941, g7671	g10864, g16442, g4859	g4859, g10864, g16442	g941, g7671	g7671, g941	g941, g7671	g7671, g941	g7671, g941	g4859, g16442, g10864	g10864, g4859, g16442	g16442, g4859, g10864
OG0000066	g30278	g30278	g30278	g25624, g8502	mf_1117	g7819	g8077, g16113, g16114	g16114, g16113, g8077	g8077, g16114, g16113	g13267, g10780	g10780, g13267	g16114, g16113, g8077	g16114, g8077, g16113	g16114, g8077, g16113	g16114, g16113, g8077	g8077, g16114, g16113	g10780, g13267	g13267, g10780	g13267, g10780
OG0000067					mf_10819, mf_1390, mf_2512, mf_5380, mf_4360, mf_8582, mf_8535, mf_6834, mf_2584, mf_12112, mf_1910, mf_10354, mf_11139, mf_13735, mf_6273, mf_9349, mf_6274, mf_10837, mf_7493, mf_1528, mf_7706, mf_13736, mf_7619, mf_910, mf_876, mf_10523, mf_4511, mf_6029, mf_1589, mf_4593, mf_8458, mf_11052, mf_4049, mf_10150, mf_7017, mf_9946, mf_2341, mf_6975, mf_5374, mf_8136, mf_2354														
OG0000068	g6875, g109	g6875, g109	g109, g6875	g12437, g8274	mf_8659	g7702	g22164, g22114	g22114, g22164	g22164, g22114	g2468, g12283, g19149	g2468, g19149, g12283	g22114, g22164	g22164	g22114, g22164	g22164, g22114	g22114, g22164	g12283, g19149, g2468	g19149, g12283, g2468	g2468, g12283, g19149
OG0000069	g26175, g229	g26175	g26175	g11072, g16323, g3187	mf_73		g12393, g2043	g2043, g12393	g12393, g2043	g11153, g10995, g10996	g10996, g11153, g10995	g12393, g2043	g12393, g2043	g2043, g12393	g12393, g2043	g12393, g2043	g11153, g10995, g10996	g11153, g10995, g10996, g21816	g10995, g11153, g10996
OG0000070	g27245, g659	g27245, g659	g27245, g659	g28500	mf_11409, mf_2338	g5062	g1273, g16588	g16588, g1273	g16588, g1273	g17717, g17718, g6015	g17717, g17718, g6015	g16588, g1273	g16588, g1273	g1273, g16588	g16588	g16588, g1273	g6015, g17718, g17717	g6015, g17717, g17718	g17718, g6015, g17717
OG0000071	g25418, g1614, g29204, g11049	g1614, g29204, g11049, g25418	g11049, g29204, g25418, g1614	g9865, g7202		g10160				g5617, g19884, g13111, g5714, g6741	g5617, g19884, g5714, g13111, g6741						g5617, g5714, g19884, g6741, g13111	g13111, g19884, g5714, g5617, g6741	g19884, g6741, g5714, g5617, g13111
OG0000072	g1922	g13072, g1922	g1922, g13072	g5141, g5140, g16730	mf_8475	g6733	g14974, g5811	g5811, g14974	g5811, g14974	g20071, g4623, g1493	g4623, g1493, g20071	g5811, g14974	g5811	g5811, g14974	g14974, g5811	g14974, g5811	g1493, g4623, g20071	g4623, g1493, g20071	g4623, g1493, g20071
OG0000073	g2692, g10103	g10103, g2692	g10103, g2692	g10485, g25829		g2356	g11382, g323	g323, g11382	g11382, g323	g2265, g19828, g9814	g2265, g19828, g9814	g11382, g323	g323, g11382	g323, g11382	g11382, g323	g11382, g323	g9814, g19828, g2265	g2265, g9814, g19828	g19828, g9814, g2265
OG0000074	g11197, g2868, g11200	g11197, g11200, g2868	g11197, g11200		mf_13871		g1299, g11072	g1299, g11072	g1299, g11072	g10542, g2583, g16330	g10542, g16330, g2583	g1299, g11072	g11072, g1299	g1299, g11072	g1299, g11072	g11072, g1299	g10542, g16330, g2583	g2583, g10542, g16330	g2583, g16330, g10542
OG0000075	g13299, g3484	g3484, g13299	g13299, g3484	g5374	mf_8533	g909	g8709, g16384	g8709, g16384	g8709, g16384	g4850, g15180, g14664	g15180, g14664, g4850	g8709, g16384	g16384, g8709	g8709, g16384	g8709, g16384	g16384, g8709	g4850, g14664, g15180	g4850, g14664, g15180	g4850, g14664, g15180
OG0000076	g13300, g9174, g10047, g3485	g3485, g13300, g9174	g9174, g3485, g13300, g10047	g5373, g19915, g19919		g908				g17312, g15181, g4849, g3137, g14663	g4849, g3137, g14663, g15181, g17312						g14663, g17312, g4849, g3137, g15181	g4849, g14663, g17312, g15181, g3137	g14663, g4849, g3137, g15181, g17312
OG0000077	g3752	g3752	g3752	g7117, g7042, g20800		g10376	g11810, g11522, g13337	g11522, g13337, g11810	g13337, g11810, g11522	g16115, g7213	g16115, g7213	g11522, g11810, g13337	g13337, g11810, g11522	g13337, g11810, g11522	g13337, g11522, g11810	g13337, g11522	g7213, g16115	g7213, g16115	g16115, g7213
OG0000078	g9034, g5739, g20095	g9034, g20095	g5739, g20095, g9034	g30116, g20824	mf_4495	g7276	g6881, g4071	g4071, g15810, g6881	g15810, g6881, g4071	g5602	g5602	g6881, g4071, g15810	g15810, g6881, g4071	g4071, g15810, g6881	g4071, g6881, g15810	g6881, g4071, g15810	g5602	g5602	g5602
OG0000079	g11821, g22154, g6424	g11821, g22154, g6424	g11821, g22154, g6424	g17849, g13315	mf_14581, mf_5129	g12712	g2412, g7331	g2412, g7331	g7331, g2412	g2226, g12893	g12893, g2226	g7331, g2412	g7331, g2412	g7331, g2412	g2412, g7331	g7331, g2412	g2226, g12893	g2226, g12893	g2226, g12893
OG0000080	g6466, g13100, g8558	g6466, g13100, g8558	g6466, g13100, g8558	g20235, g20239	mf_1527, mf_10866	g7259	g4522, g4519	g4522, g4519	g4519, g4522	g4528, g9609	g4528, g9609	g4519, g4522	g4519, g4522	g4519, g4522	g4522, g4519	g4522, g4519	g4528, g9609	g4528, g9609	g9609, g4528
OG0000081	g6667, g6828, g25894, g27395	g25894, g6828, g6667	g25894, g6667, g6828	g23633, g10307	mf_11872	g3962	g21597, g1793	g1793, g21597	g1793, g21597	g347, g354	g354, g347	g21597, g1793	g21597, g1793	g21597, g1793	g1793, g21597	g21597, g1793	g347, g354	g347, g354	g354, g347
OG0000082	g16281, g14087, g8233, g12204	g16281, g14087, g8233	g16281, g8233, g14087	g24431, g1638	mf_3572	g5148, g6269	g12653, g7081	g7081, g12653	g7081, g12653	g1258, g12156	g12156, g1258	g7081, g12653	g7081, g12653	g12653, g7081	g12653	g12653, g7081	g12156, g1258	g12156, g1258	g1258, g12156
OG0000083	g27634, g8631	g27634, g8631	g8631, g27634	g27364	mf_12795	g4757	g5060, g13752	g5060, g13752	g5060, g13752	g17590, g17589, g12146	g12146, g17589, g17590	g5060, g13752	g5060, g13752	g13752, g5060	g5060, g13752	g13752, g5060	g17590, g17589, g12146	g17590, g17589, g12146	g17590, g17589, g12146
OG0000084	g9855, g8675, g9851	g8675, g9855, g9851	g9851, g8675, g9855	g5642, g15278, g6075	mf_406	g7291	g16211, g4857	g16211, g4857	g4857, g16211	g11124, g15978	g15978, g11124	g4857, g16211	g16211, g4857	g4857, g16211	g16211, g4857	g4857, g16211	g11124, g15978	g11124, g15978	g15978, g11124
OG0000085	g9286, g10464	g9286, g10464	g10464, g9286	g14793, g9520		g11168	g625, g6790	g625, g6790	g6790, g625	g9281, g9073, g12196	g9281, g12196, g9073	g6790, g625	g6790, g625	g6790, g625	g625, g6790	g625, g6790	g9073, g9281, g12196	g9073, g12196, g9281	g9281, g12196, g9073
OG0000086	g490, g9420, g9344	g490, g9344, g9420	g9420, g490, g9344	g10694, g10692, g8249	mf_11120	g2281	g1387, g17061	g1387, g17061	g1387, g17061	g746, g1067	g1067, g746	g17061, g1387	g17061, g1387	g17061, g1387	g1387, g17061	g17061, g1387	g746, g1067	g746, g1067	g1067, g746
OG0000087	g10908, g12570	g12570, g10908	g10908, g12570	g4675, g8289	mf_4720	g12060	g12142, g6332, g12332	g12332, g6332, g12142	g12142, g6332, g12332	g1844	g1844	g12142, g6332, g12332	g12332, g6332, g12142	g12142, g12332, g6332	g6332, g12332, g12142	g12142, g6332, g12332	g1844	g1844, g21499	g1844
OG0000088	g4115, g17651, g11450, g11455	g4115, g11450	g11450, g4115	g19999, g11378, g9458, g17456, g1099	mf_745		g16336, g3406	g16336, g3406	g16336, g3406	g15267, g9542	g9542, g15267	g16336, g3406	g16336, g3406	g16336, g3406	g16336, g3406	g16336, g3406	g15267, g9542	g15267, g9542	g15267, g9542
OG0000089	g17168, g13158	g17168, g13158	g13158, g17168	g10080, g19109	mf_8416		g22715, g568	g22715, g568	g22715, g568	g19070, g10227, g12986	g10227, g19070, g12986	g22715, g568	g22715, g568	g22715, g568	g22715, g568	g568, g22715	g12986, g10227, g19070	g19070, g12986, g10227	g10227, g19070, g12986
OG0000090	g15014, g19115	g19115, g15014	g19115, g15014	g26809, g3606	mf_69	g10990	g4980, g1318	g1318, g4980	g1318, g4980	g8372, g12252, g13992	g13992, g8372	g4980, g1318	g1318, g4980	g1318, g4980	g1318, g4980	g4980, g1318	g8372, g12252, g13992	g12252, g13992, g8372	g12252, g13992, g8372
OG0000091	g15849, g25948	g15849, g25948	g15849, g25948	g3443, g12196	mf_5453	g7574	g12751, g5196	g5196, g12751	g12751, g5196	g18640, g14862, g4877	g18640, g4877, g14862	g12751	g12751, g5196	g5196, g12751	g12751, g5196	g12751, g5196	g14862, g18640, g4877	g18640, g14862, g4877	g14862, g4877, g18640
OG0000092	g20536, g16394	g18588, g20536, g16394, g5600	g16394, g20536		mf_7404		g7075, g21623	g21623, g7075	g21623, g7075	g8515, g16633, g15518	g15518, g8515, g16633	g21623, g7075	g7075, g21623	g21623, g7075	g21623, g7075	g7075, g21623	g8515, g16633, g15518	g15518, g8515, g16633	g16633, g15518, g8515
OG0000093	g22089	g22089	g22089	g25986, g29332, g26049	mf_8282, mf_14702	g565	g6449, g8496	g6449, g8496	g8496, g6449	g5827, g18334, g17296	g17296, g18334, g5827	g6449, g8496	g6449, g8496	g8496, g6449	g6449, g8496	g6449, g8496	g5827, g17296, g18334	g5827, g18334, g17296	g18334, g17296, g5827
OG0000094	g22360, g25807	g25807, g22360	g22360, g25807	g27221		g4524, g7753	g205, g216	g205, g216	g205, g216	g208, g9498, g229	g208, g9498, g229	g205, g216	g216, g205	g205, g216	g216, g205	g205, g216	g9498, g229, g208	g208, g9498, g229	g208, g229, g9498
OG0000095	g26902	g26902	g26902	g21506, g30946, g7565, g26322, g20996		g2051	g9856, g17183	g9856, g17183	g17183, g9856	g15391, g4168, g8462	g4168, g15391, g8462	g9856	g17183, g9856	g9856, g17183	g9856, g17183	g17183, g9856	g8462, g15391, g4168	g4168, g8463, g8462, g15391	g4168, g15391, g8462
OG0000096	g29409	g29409	g29409	g17466, g5457		g2101, g3235, g3234, g6349	g345, g358	g358, g345	g358, g345	g3994, g15341, g4007	g4007, g3994, g15341	g358, g345	g358, g345	g358, g345	g358, g345	g358, g345	g15341, g4007, g3994	g4007, g3994, g15341	g3994, g15341, g4007
OG0000097	g4545	g4545	g4545	g916, g17627	mf_6874	g2502	g5541, g16579, g43	g16579, g5541, g43	g43, g16579, g5541	g9263, g9472	g9472, g9263	g5541, g16579	g43, g16579, g5541	g16579, g43, g5541	g16579, g43, g5541	g43, g16579, g5541	g9263, g9472	g9263, g9472	g9263, g9472
OG0000098	g17495, g774, g24420	g17495, g24420, g774	g774, g24420, g17495	g11277, g26379	mf_622	g7355	g4084, g5828	g5828, g4084	g5828, g4084	g8841, g4609	g4609, g8841	g4084, g5828	g5828, g4084	g5828, g4084	g5828, g4084	g4084, g5828	g8841, g4609	g8841, g4609	g8841, g4609
OG0000099	g16952, g5795, g1339	g16952, g5795, g1339	g1339, g5795, g16952	g9122, g13048	mf_2276	g7030	g4654, g12479	g12479, g4654	g4654, g12479	g2165, g15644	g2165, g15644	g12479, g4654	g12479, g4654	g4654, g12479	g4654, g12479	g4654, g12479	g15644, g2165	g2165, g15644	g2165, g15644
OG0000100	g11869, g1698	g1698, g11869	g1698, g11869	g17043, g8318		g12992	g2007, g22037, g4422	g4422, g22037, g2007	g2007, g22037, g4422	g12487	g12487	g22037, g4422, g2007	g22037, g4422, g2007	g22037, g2007, g4422	g2007, g4422, g22037	g2007, g4422, g22037	g12487	g21731, g12487	g12487
OG0000101	g25357, g7718, g2761	g25357, g7718, g2761	g25357, g2761, g7718	g15682, g20751, g11984, g367	mf_6515, mf_5198	g6068	g23965	g23965	g23965	g14202, g3329, g521	g3329, g521, g14202	g23965	g23965	g23965	g23965	g23965	g3329, g14202, g521	g14202, g521, g3329	g521, g3329, g14202
OG0000102	g3369, g22675, g22676	g22675, g22676	g22675, g22676, g3369	g11911, g7423, g11912		g8220, g1919	g404, g17124	g404, g17124	g17124, g404	g15032, g12069	g12069, g15032	g17124, g404	g17124, g404	g17124, g404	g17124, g404	g404, g17124	g15032, g12069	g15032, g12069	g15032, g12069
OG0000103	g3712, g29133, g27283	g3712, g27283, g29133	g27283, g29133, g3712	g6889, g14170	mf_10246	g4677	g3661, g17551	g3661, g17551	g17551, g3661	g18286, g14972	g14972, g18286	g17551, g3661	g17551, g3661	g17551, g3661	g17551, g3661	g17551, g3661	g18286, g14972	g18286, g14972	g18286, g14972
OG0000104	g3949	g3949	g3949	g3309, g4531	mf_6272, mf_7505	g7408	g267, g263	g263, g267	g263, g267	g8110, g485, g6218	g485, g6218, g8110	g263, g267	g267, g263	g263, g267	g263, g267	g267, g263	g6218, g8110, g485	g485, g8110, g6218	g6218, g8110, g485
OG0000105	g4214, g22501, g9183	g9183, g22501, g4214	g9183, g4214, g22501	g24942	mf_7763, mf_6431	g761	g2383, g8812	g2383, g8812	g2383, g8812	g15114, g12756	g12756, g15114	g8812, g2383	g8812, g2383	g2383, g8812	g2383, g8812	g2383, g8812	g15114, g12756	g15114, g12756	g15114, g12756
OG0000106	g4498	g4498	g4498	g30338		g183	g3724, g10438, g1169	g10438, g1169, g3724	g10438, g3724, g1169	g20221, g1795	g1795, g20221	g1169, g10438, g3724	g10438, g3724, g1169	g1169, g10438, g3724	g1169, g10438, g3724	g1169, g3724, g10438	g20221, g1795	g20221, g1795	g1795, g20221
OG0000107	g4775, g11330, g11321	g11330, g11321, g4775	g4775, g11321, g11330	g5802, g30219	mf_8040	g4741	g22827, g5587	g22827, g5587	g22827, g5587	g7102, g8164	g8164, g7102	g5587, g22827	g22827, g5587	g22827, g5587	g22827, g5587	g5587, g22827	g7102, g8164	g8164, g7102	g8164, g7102
OG0000108	g7144, g5060	g7144, g5060	g7144, g5060	g14120, g18552	mf_12430, mf_8046	g9310, g12645	g10861, g15784	g15784, g10861	g10861, g15784	g17566, g13467	g17566, g13467	g15784, g10861	g10861, g15784	g10861, g15784	g15784, g10861	g21748, g15784, g10861	g17566, g13467	g13467, g17566	g17566, g13467
OG0000109	g5287, g29315	g29315	g5287, g29315	g18680, g18682		g9847	g22606, g716	g716, g22606	g716, g22606	g19913, g10373, g18176	g10373, g18176, g19913	g22606, g716	g716, g22606	g716, g22606	g716, g22606	g22606, g716	g18176, g19913, g10373	g19913, g10373, g18176	g18176, g19913, g10373
OG0000110	g5431, g24663, g6361	g24663, g6361, g5431	g6361, g5431, g24663	g19484, g5695		g5457	g8489, g7131, g14491	g14491, g7131, g8489	g14491, g7131	g323	g323	g14491, g7131, g8489	g7131, g8489	g8489, g14491, g7131	g14491, g7131	g7131, g8489, g14491	g323	g323, g20579	g323
OG0000111	g12023, g5621, g26675	g5621, g12023, g26675	g26675, g12023, g5621	g11390	mf_14771	g14252, g9244	g15730, g15303	g15730, g15303	g15303, g15730	g386, g2115	g2115, g386	g15303, g15730	g15303, g15730	g15303, g15730	g15303, g15730	g15303, g15730	g2115, g386	g386, g2115	g2115, g386
OG0000112	g6452	g6452	g6452	g3218		g2894	g2994, g13884, g1088	g2994, g13884, g1088	g2994, g1088, g13884	g9938, g14778	g9938, g14778	g1088, g13884, g2994	g2994, g13884, g1088	g1088, g2994, g13884	g2994, g13884, g1088	g13884, g2994, g1088	g14778, g9938	g14778, g9938	g14778, g9938
OG0000113	g6896	g6896	g6896	g8105	mf_1795		g16594, g13427, g4388	g13427, g4388, g16594	g16594, g13427, g4388	g16516, g12408	g12408, g16516	g13427, g16594, g4388	g13427, g4388, g16594	g13427, g4388, g16594	g13427, g16594, g4388	g13427, g4388, g16594	g12408, g16516	g16516, g12408	g16516, g12408
OG0000114	g9386, g7180	g7180, g9386	g7180	g11398, g147		g13646	g13967, g13965	g13965, g13967	g13965, g13967	g12286, g18109, g2501	g18109, g12286, g2501	g13965, g13967	g13965, g13967	g13965, g13967	g13965, g13967	g13965, g13967	g12286, g2501, g18109	g18109, g12286, g2501	g12286, g18109, g2501
OG0000115	g11560, g9891	g9891, g11560	g11560, g9891	g18031, g21089		g3694	g11319, g16031, g9124	g11319, g9124	g16031, g11319, g9124	g1649, g1323	g1323, g1649	g11319, g16031	g11319, g16031, g9124	g16031, g11319	g16031, g11319, g9124	g11319, g16031	g1323, g1649	g1649, g1323	g1323, g1649
OG0000116	g21423, g9954	g9954	g9954	g15945, g15063	mf_1375	g9945	g708, g22676	g22676, g708	g22676, g708	g1675, g16216, g1249	g1675, g16216, g1249	g22676, g708	g22676, g708	g22676, g708	g22676, g708	g22676, g708	g16216, g1675, g1249	g1675, g16216, g1249	g1675, g1249, g16216
OG0000117	g27189, g10356, g25507, g15087	g27189, g25507, g10356, g15087	g27189, g10356, g25507, g15087, g1095	g1313, g8663, g1317, g22530	mf_10651	g13074				g13248, g13250, g13974, g8068	g13250, g13974, g8068, g13248						g8068, g13974, g13248, g13250	g13248, g8068, g13974, g13250	g13248, g13250, g13974, g8068
OG0000118	g10781, g15964	g10781, g15964	g10781, g15964	g6867	mf_2039		g2598, g1489	g1489, g2598	g1489, g2598	g13050, g1168, g13468	g13050, g13468, g1168	g1489, g2598	g1489, g2598	g2598, g1489	g2598, g1489	g2598, g1489	g1168, g13468, g13050	g13468, g1168, g13050	g13050, g13468, g1168
OG0000119	g24886, g18840, g10998	g24886, g10998, g18840	g24886, g10998, g18840	g17677	mf_9223, mf_529	g5136	g529, g533	g529, g533	g533, g529	g545, g821	g545, g821	g529, g533	g533, g529	g529, g533	g529, g533	g533, g529	g545, g821	g545, g821	g545, g821
OG0000120	g28555, g25816, g14186	g25816, g28555, g14186	g25816, g28555, g14186	g27873, g23493	mf_3587	g815	g5707, g13637	g5707, g13637	g5707, g13637	g19933, g14771	g14771, g19933	g5707, g13637	g5707, g13637	g5707, g13637	g5707, g13637	g5707, g13637	g14771, g19933	g19933, g14771	g14771, g19933
OG0000121	g26602, g14747	g26602, g14747	g14747, g26602	g30189, g15646		g10083	g12558, g5025	g5025, g12558	g12558, g5025	g12081, g6696, g2257	g2257, g12081	g12558, g5025	g5025, g12558	g12558, g5025	g5025, g12558	g5025, g12558	g12081, g2257, g6696	g6696, g12081, g2257	g6696, g2257, g12081
OG0000122	g17385	g17385	g17385	g22930, g18347	mf_6315	g7074	g6181, g8072, g3493	g3493, g6181, g8072	g6181, g8072, g3493	g5955, g4494	g5955, g4494	g8072, g6181	g8072, g3493, g6181	g8072, g6181	g6181, g3493, g8072	g8072, g3493, g6181	g5955, g4494	g4494, g5955	g4494, g5955
OG0000123	g17745, g22833	g17745, g22833	g22833, g17745	g18607, g11644	mf_9291	g9505	g10707, g7547	g10707, g7547	g7547, g10707	g11995, g11996, g18101	g11995, g11996, g18101	g10707, g7547	g7547, g10707	g7547, g10707	g10707, g7547	g7547, g10707	g11996, g11995	g11996, g11995, g18101	g11995, g11996
OG0000124	g18705, g27002	g18705	g18705	g24667	mf_11339, mf_2692	g1868	g5954, g15554	g15554, g5954	g5954, g15554	g10686, g1457, g9315	g1457, g9315, g10686	g15554, g5954	g15554, g5954	g5954, g15554	g5954, g15554	g15554, g5954	g9315, g1457, g10686	g1457, g10686, g9315	g10686, g9315, g1457
OG0000125	g4310, g2851, g208	g208, g4310, g2851	g4310, g2851, g208	g20554, g15252, g17546			g10298, g8677	g8677, g10298	g10298, g8677	g4201, g2275	g4201, g2275	g10298, g8677	g10298, g8677	g8677, g10298	g8677, g10298	g10298, g8677	g2275, g4201	g4201, g2275	g2275, g4201
OG0000126	g429, g9799, g10014	g9799, g429, g10014	g10014, g9799, g429		mf_14145	g3700, g5459, g1847	g12284, g14154	g12284, g14154	g14154, g12284	g2268, g10990	g2268, g10990	g14154, g12284	g12284	g12284, g14154	g12284, g14154	g12284, g14154	g2268, g10990	g10990, g2268	g10990, g2268
OG0000127	g26061, g675	g675, g26061	g26061	g21009, g8522, g4678, g2529	mf_14644	g12373, g9662	g8406, g8404	g8404, g8406	g8404, g8406	g892, g3859	g892, g3859	g8406, g8404	g8404, g8406	g8406, g8404	g8406, g8404	g8406, g8404	g3859, g892	g3859, g892	g892, g3859
OG0000128	g2551, g15793, g1556	g2551, g15793, g1556	g1556, g15793, g2551	g26924	mf_6634, mf_1763		g186, g12004	g186, g12004	g186, g12004	g2365, g2358	g2358, g2365	g186, g12004	g186, g12004	g186, g12004	g186, g12004	g186, g12004	g2365, g2358	g2358, g2365	g2365, g2358
OG0000129	g7213, g2246, g7381	g7381, g7213, g2246	g7381, g7213, g2246	g6361, g10509	mf_11082		g8106, g13604	g8106, g13604	g13604, g8106	g12839, g12133	g12133, g12839	g13604, g8106	g13604, g8106	g8106, g13604	g13604, g8106	g8106, g13604	g12839, g12133	g12133, g12839	g12133, g12839
OG0000130	g2429, g24692	g24692, g2429	g2429, g10712, g24692	g26237, g26236, g1537, g29515	mf_9817	g7654	g46, g6177, g13714	g46, g6177, g13714	g46, g6177, g13714			g13714, g46, g6177	g13714, g46, g6177	g6177, g46, g13714	g13714, g46, g6177	g46, g13714, g6177		g21038	
OG0000131	g25358, g7719, g10294, g2762	g7719, g2762, g10294	g10294, g7719	g7367, g7337, g20750	mf_10406		g18626	g18626	g18626	g14203, g520, g3330, g1270	g1268, g1270, g14203	g18626	g18626	g18626	g18626	g18626	g14203, g1268, g1270, g520	g1270, g1268	g1270, g520, g1268, g14203
OG0000132	g2983, g23968	g2983, g23968	g23968, g2983	g911		g7430	g1905, g13055	g13055, g1905	g1905, g13055	g7367, g5222, g17515	g7367, g17515, g5222	g1905, g13055	g1905, g13055	g1905, g13055	g13055, g1905	g1905, g13055	g5222, g17515, g7367	g5222, g7367	g7367, g5222, g17515
OG0000133	g3635	g3635	g3635	g11596, g24263	mf_12967		g8468, g22109, g16011	g8468, g16011	g22109, g16011, g8468	g5305, g15147	g5305, g15147	g8468, g16011, g22109	g22109, g16011	g16011, g22109, g8468	g8468, g16011, g22109	g22109, g16011, g8468	g5305, g15147	g5305, g15147	g15147, g5305
OG0000134	g11475, g3651, g16836	g16836, g3651	g3651	g8733, g12764, g19228	mf_12342	g3464	g14594, g16450, g10762	g16450, g10762, g14594	g10762, g14594, g16450	g1380	g1380	g10762, g14594	g14594, g16450, g10762	g10762, g14594	g10762, g14594, g16450	g16450, g10762, g14594	g1380	g1380	g1380
OG0000135	g20048, g5269, g16582	g20048, g16582, g5269	g5269, g20048, g16582	g7984, g10157	mf_8150		g10922, g11300	g11300, g10922	g11300, g10922	g6347, g4786	g4786, g6347	g10922, g11300	g11300, g10922	g11300, g10922	g11300, g10922	g11300, g10922	g4786, g6347	g6347, g4786	g6347, g4786
OG0000136	g16856, g14019, g24712, g5618, g9987	g5618, g9987, g24712, g14019, g16856	g24712, g9987, g14019, g5618, g16856	g10499		g5173, g2967, g3066				g19370, g17455, g3333, g525	g3333, g17455, g525						g525, g19370, g17455, g3333	g17455, g525, g3333, g19370	g17455, g3333, g525, g19370
