	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0000024	g10817, g10813, g23950, g7448	g23950, g10817, g10813, g7448	g10817, g7448, g23950	g7937, g22729, g10572, g3946, g13309	mf_2586, mf_6597, mf_9859, mf_8197, mf_11913	g9621	g8175, g12325, g10253, g5564, g1684	g8175, g5564, g12325, g10253, g1684	g8175, g12325, g1684, g5564	g2193, g11515, g9991, g161, g5742, g5739, g7438	g7438, g5742, g5739, g11515, g9991, g161, g2193	g10253, g8175, g12325, g5564, g1684	g5564, g12325, g1684, g8175, g10253	g1684, g5564, g10253, g8175, g12325	g10253, g12325, g5564, g8175, g1684	g8175, g12325, g5564, g10253, g1684	g161, g5739, g2193, g9991, g5742, g11515, g7438	g11515, g161, g5739, g9991, g24725, g5742, g2193, g7438	g7438, g2193, g11515, g161, g5742, g9991, g5739
OG0000025	g15040, g19016, g19015, g20784, g20911, g7688, g19311, g3937	g19016, g19311, g15040, g7688, g20784, g19015, g3937	g19016, g19311, g19015, g7688, g15040, g20911, g3937, g20784	g11657, g28605, g28314, g20031, g9155	mf_2794, mf_2415, mf_5741	g6448, g12501, g13725	g1382, g5120, g16191, g13958	g5120, g13958, g16191, g1382	g1382, g13958, g16191, g5120	g12748, g11073, g6766, g3117, g3116	g6766, g12748, g3116, g3117, g11073	g1382, g13958, g5120, g16191	g16191, g5120, g1382, g13958	g5120, g1382, g13958, g16191	g13958, g5120, g1382, g16191	g5120, g16191, g1382, g13958	g6766, g3116, g3117, g11073, g12748	g3116, g12748, g3117, g11073, g20763, g6766	g11073, g6766, g14213, g3117, g3116, g12748
OG0000026	g23666, g26503, g26504, g7804	g7804, g26504, g26503, g23666	g26503, g26504, g7804, g23666		mf_8281, mf_11003, mf_3236, mf_11294, mf_3676	g4961	g19173, g19171, g19172, g11465, g11464, g14699	g14699, g19171, g19173, g19172, g11464, g11465	g19171, g19172, g19173, g14699, g11464, g11465	g15242, g13759, g1227, g13758, g6152	g13758, g13759, g15242, g1227, g6152	g11465, g11464, g19172, g19171, g19173, g14699	g19173, g19172, g19171, g11464, g14699, g11465	g19171, g19173, g19172, g14699, g11465, g11464	g19173, g19172, g14699, g19171, g11464, g11465	g11465, g11464, g14699, g19172, g19173, g19171	g15242, g1227, g13759, g13758, g6152	g15242, g1227, g6152, g13759, g13758, g20980	g15242, g1227, g6152, g13759, g13758
OG0000027	g18158, g24214, g12874, g22444, g24212, g18262, g15695, g15698, g8880, g22644	g15698, g18262, g24212, g8880, g22644, g12874	g15698, g8880, g18262, g24212, g18158, g22644	g5890, g3326, g18982, g18983	mf_2945	g13551, g13463, g13925, g13382	g19069, g14442, g13122, g13801	g13122, g13801, g19069, g14444	g13801, g19069, g14442, g13122	g9436, g16341, g13721, g9795, g9793	g9793, g9795, g9436, g16341, g13721	g19069, g13801, g14442, g14444, g13122	g14442, g14444, g19069, g13122, g13801	g14442, g19069, g13801, g13122	g13801, g13122, g19069	g23204, g14444, g19069, g14442, g13801, g13122	g9793, g9436, g13721, g9795, g16341	g9436, g16341, g9793, g9795, g22287, g13721	g9436, g13721, g9793, g9795, g16341
OG0000028	g8469, g28949, g5112, g14444, g13759, g16187	g5112, g13759, g14444, g28949, g16187, g8469	g8469, g14444, g28949, g16187, g13759, g5112	g24036	mf_3251, mf_3922, mf_14400	g1039, g10255, g5239, g9520, g7783, g11051	g3548, g9116, g24139, g14198, g5841, g16553	g14198, g16553, g3548, g24139, g5841, g9116	g3548, g9116, g16553, g24139, g14198, g5841	g10196, g8939, g13641	g8939, g10196, g13641	g16553, g24139, g5841, g9116, g3548, g14198	g3548, g24139, g9116, g5841, g14198, g16553	g5841, g24139, g3548, g14198, g9116, g16553	g14198, g24139, g9116, g5841, g3548, g16553	g14198, g16553, g24139, g9116, g3548, g5841	g8939, g13641, g10196	g13641, g10196, g8939	g10196, g8939, g13641
OG0000029	g20992, g15768, g27130, g8861, g23285, g1183, g12519, g12518, g5626, g6160	g20992, g27130, g1183, g23285, g5626, g6160	g5626, g27130, g1183, g20992, g12519, g6160	g2598, g18222, g24926, g699, g18360	mf_8984, mf_1789, mf_6592	g14006, g8958, g14007	g819, g13820, g17564, g14201, g820	g14201, g819, g820, g17564, g13820	g17564, g819, g820, g14201, g13820	g17970, g17971, g12954	g17970, g17971, g12954	g820, g819, g17564, g14201, g13820	g14201, g819, g820, g17564, g13820	g819, g14201, g820, g17564, g13820	g14201, g13820, g17564, g820, g819	g14201, g17564, g13820, g820, g819	g17970, g12954, g17971	g17970, g20351, g12954, g22589, g17971	g12954, g17970, g17971
OG0000030	g923, g2812, g17663, g17053	g923, g17663, g17053, g2812	g17663, g2812, g923, g17053	g25747, g24592, g6650, g21503, g5450, g6917	mf_9226, mf_12877, mf_466	g1168	g18251, g23725, g3020, g3028	g18251, g3020, g3028, g23725	g3028, g3020, g23725, g18251	g19513, g11851, g1568, g12311, g4196, g18293, g1276	g12311, g11851, g18293, g19513, g1568, g1276, g4196	g3028, g18251, g23725, g3020	g18251, g3020, g23725	g23725, g3028, g3020, g18251	g23725, g3028, g3020, g18251	g23725, g3028, g3020, g18251	g19513, g11851, g1276, g18293, g12311, g1568, g4196	g4196, g11851, g25110, g1276, g1568, g19513, g18293, g12311	g1276, g11851, g12311, g4196, g18293, g19513, g1568
OG0000031	g15312, g10118, g16813, g27296, g26397, g2418, g5998, g19864	g26397, g11092, g10118, g5998, g27296, g15312, g19864, g2418	g15312, g2418, g10118, g26397, g16813, g5998, g19864, g27296	g3867, g2302, g18106, g4259, g6826	mf_2424, mf_13387, mf_12559, mf_3254	g13481, g13483	g7006, g7746, g10208	g7746, g7006, g10208	g7006, g7746, g10208	g19447, g9193, g12448, g2569, g19446, g12650	g9193, g19446, g12650, g19447, g2569, g12448	g7746, g7006, g10208	g10208, g7746, g7006	g7006, g10208, g7746	g10208, g7746, g7006	g7746, g7006, g10208	g19446, g19447, g12650, g2569, g12448, g9193	g9193, g12448, g19446, g19447, g12650, g2569	g2569, g19447, g12650, g9193, g19446, g12448
OG0000032	g27122, g502, g501, g54, g3827	g502, g501, g27122, g3827, g54	g27122, g501, g502, g54	g6350, g13539, g13536, g6349, g945, g15415	mf_7454, mf_2893, mf_1354	g3669, g11813, g8522, g1994, g3832, g5867, g12782	g5986, g9812, g6157, g4333, g4328, g18034	g6157, g9812, g4328, g5986, g18034, g4333	g9812, g5986, g6157, g18034, g4333, g4328	g15087, g11867	g11867, g15087	g4333, g9812, g6157, g18034, g4328, g5986	g18034, g4328, g6157, g4333, g5986, g9812	g9812, g4328, g6157, g5986, g18034, g4333	g4333, g5986, g18034, g6157, g4328, g9812	g6157, g4328, g4333, g5986, g18034, g9812	g11867, g15087	g15087, g11867	g15087, g11867
OG0000033	g24712, g9987, g16856, g14019, g5618, g20834	g24712, g20834, g16856, g9987, g5618, g14019	g24712, g9987, g16856, g20834, g14019, g5618	g10499, g7369, g10500, g15074	mf_1402	g2967, g5173, g3066	g15147	g15147	g15147	g282, g19370, g4301, g525, g4300, g517, g12570, g17455, g3333, g4193	g17455, g525, g282, g19370, g12570, g4301, g4300, g3333, g4193, g517	g20331, g15147	g15147	g15147	g15147	g15147, g20331	g4300, g4193, g12570, g19370, g525, g3333, g282, g517, g4301, g17455	g4193, g17455, g3333, g12570, g525, g19370, g282, g517, g4301, g4300	g17455, g19370, g4301, g282, g12570, g517, g3333, g525, g4300, g4193
OG0000034	g12700, g9525, g24602, g21760, g14399	g9525, g24602, g12700, g21760	g9525, g21760, g12700, g24602	g25826, g20277, g8697, g21466, g17696, g26551, g11351	mf_13179, mf_9217	g5212, g861	g4510, g12816, g1437, g1438, g1433, g4504	g4510, g12816, g4504, g1437	g1438, g4504, g1433, g4510, g12816, g1437	g1725, g7097, g9160, g4665	g9160, g1725, g7097, g4665	g4510, g4504, g1437, g12816	g1433, g1437, g1438, g4510, g4504, g12816	g4504, g12816, g1437, g4510	g4510, g4504, g12816, g1433, g1438, g1437	g4504, g12816, g4510, g1438, g1437, g1433	g9160, g1725, g7097, g4665	g9160, g1725, g4665, g7097	g4665, g9160, g1725, g7097
OG0000035	g17406, g25973, g21873, g28691	g21873, g17406, g28691, g25973	g21873, g28691, g17406, g25973	g14582, g12621, g4501, g14583, g1797, g2452, g21773, g21774, g19154, g27474, g25280, g3503, g13456	mf_10848, mf_1360, mf_105	g4845, g8632, g3370, g9756, g3625	g3225, g5381, g5730	g3225, g5730, g5381	g3225, g5730, g5381	g15239, g5130, g18686, g1321	g15239, g9234, g1321, g18686, g5130	g3225, g5730, g5381	g5381, g5730, g3225	g5381, g3225, g5730	g5730, g3225, g5381	g5730, g3225, g5381	g5130, g9234, g15239, g1321, g18686	g25328, g22312, g5130, g1321, g20757, g20477, g18686, g15239, g9234	g18686, g5130, g15239, g1321, g9234
OG0000036	g4753, g228, g279, g280, g283, g17174, g227, g4316, g281, g282	g17174, g227, g228, g4316, g280, g281, g282, g283, g279, g4753	g227, g228, g279, g280, g281, g282, g283, g4753, g4316		mf_1956, mf_5335, mf_5404, mf_10985, mf_869, mf_2316, mf_14230, mf_7034, mf_6222, mf_8142, mf_4895, mf_9076	g1254				g17005, g17006, g13401, g13400, g16496, g4751, g16159, g5759	g4751, g5759, g16159, g13401, g13400, g17006, g17005, g16496						g4751, g5759, g16159, g13401, g13400, g16496, g17005, g17006	g5759, g22771, g17006, g17005, g13400, g22770, g13401, g4751, g16496, g16159	g13400, g13401, g5759, g16496, g4751, g16159, g17005, g17006
OG0000037	g310, g10149, g302, g21534	g310, g10149, g302, g21534	g21534, g310, g10149		mf_5884, mf_8510, mf_4243, mf_2304, mf_13187, mf_1532, mf_2738	g8451, g12449, g785	g4178, g4184, g4185, g3011	g4185, g4184, g3011, g4178	g3011, g4184, g4185, g4178	g14757, g14763, g7645, g786, g14756, g9469	g7645, g786, g14763, g14756, g14757, g9469	g4184, g4185, g4178, g3011	g4178, g4184, g4185, g3011	g4184, g4185, g3011, g4178	g4185, g4178, g3011, g4184	g4185, g4178, g4184, g3011	g14763, g14757, g14756, g9469, g786, g7645	g786, g7645, g14756, g14757, g14763, g9469	g14757, g786, g14756, g14763, g7645, g9469
OG0000038	g7866, g19026, g10820, g10449, g28404	g7866, g10820, g10449, g28404, g19026	g10449, g28404, g10820, g19026, g7866	g15366	mf_7461, mf_13399	g8516	g4165, g20222, g9707, g5941, g9863, g5942	g20222, g5941, g9863, g4165, g9707, g5942	g5941, g5942, g4165, g20222, g9863, g9707	g15816, g10677, g16294	g15816, g10677, g16294	g5942, g9863, g5941, g20222, g9707, g4165	g4165, g9863, g9707, g20222, g5941, g5942	g5941, g4165, g9707, g9863, g5942	g5942, g5941, g20222, g9863, g4165, g9707	g9707, g5941, g4165, g5942, g20222, g9863	g15816, g10677, g16294	g16294, g15816, g10677, g21150, g24005	g10677, g16294, g15816
OG0000039	g9227, g22017, g13893, g22050, g746, g5156	g5156, g746, g22050, g9227, g13893	g746, g5156, g13893, g22050, g9227	g21186, g21067, g23350, g25921, g12275	mf_14020	g1668, g13843, g2120	g9338, g17531, g10983, g14054	g14054, g9338, g10983, g17531	g17531, g10983, g9338, g14054	g9222, g2689, g6267, g4480, g10322	g6267, g2689, g10322, g4480, g9222	g14054, g9338, g10983, g17531	g14054, g17531, g10983, g9338	g14054, g9338, g17531, g10983	g9338, g14054, g17531, g10983	g9338, g17531, g14054, g10983	g10322, g9222, g2689, g6267, g4480	g6267, g10322, g4480, g2689, g9222	g9222, g10322, g4480, g6267, g2689
OG0000040	g3971, g18883, g14851, g14908, g4914, g28775	g3971, g28775, g18883, g14851	g18883, g14851, g28775, g3971	g16124, g20506	mf_12624	g6151, g1136	g1450, g4098, g4099, g8128	g4098, g4099, g8128, g1450	g1450, g4098, g4099, g8128	g13407, g13301, g3083, g13408, g7550, g2754	g13301, g13407, g13408, g7550, g3083, g2754	g8128, g1450, g4099, g4098	g4098, g8128, g4099, g1450	g1450, g8128, g4098, g4099	g4098, g4099, g1450, g8128	g1450, g8128, g4098, g4099	g2754, g13301, g3083, g13408, g13407, g7550	g13408, g13407, g3083, g13301, g2754, g7550	g7550, g13407, g13408, g13301, g3083, g2754
OG0000041	g7899, g6235, g14003, g14002, g12106, g7898	g6235, g12106, g14002, g7899, g7898	g12106, g7899, g14002, g7898, g6235	g14459, g8497, g8498, g14458	mf_12406	g6249	g9839, g17274, g17275	g17275, g17274, g9839	g9839, g17274, g17275	g2221, g2220, g18063, g18064, g5698, g5697, g7773	g5697, g5698, g2220, g18063, g18064, g2221, g7773	g9839, g17274, g17275	g17275, g17274, g9839	g17274, g17275, g9839	g17274, g17275, g9839	g9839, g17275, g17274	g5697, g5698, g18064, g18063, g2221, g2220, g7773	g2220, g7773, g18063, g18064, g2221, g5697, g5698	g5698, g5697, g7773, g2221, g2220, g18064, g18063
OG0000042	g16738, g18095, g27947, g11855, g871, g20907, g9836, g24634	g16738, g871, g24634, g27947, g9836, g18095, g20907, g11855	g9836, g871, g11855, g24634, g18095, g16738, g20907, g27947	g5094, g22106, g21460, g27416, g19886, g19554, g9260, g13591, g6979	mf_1672	g4597, g2223, g10841	g7194, g249, g7204, g18076	g249, g7194, g7204, g18076	g7194, g7204, g249, g18076	g6654, g3272	g6654, g3272	g7194, g249, g18076, g7204	g249, g7204, g18076, g7194	g249, g7194, g7204, g18076	g7204, g7194, g249, g18076	g249, g7204, g7194, g18076	g6654, g3272	g6654, g3272, g21784, g23431	g3272, g6654
OG0000043	g24046, g30059, g147, g7064, g13922, g16726, g16473, g2902	g24046, g16726, g13922, g30059, g147, g7064, g2902	g2902, g147, g24046, g13922, g30059, g16726, g7064	g4330, g16451, g27538	mf_5558, mf_130, mf_6375, mf_4853, mf_4517, mf_3333	g9298, g6914, g9589	g2012, g17217	g2012, g17217	g17217, g2012	g3149, g7251, g5837, g14102, g9568, g15607	g9568, g7251, g3149, g5837, g15607, g14102	g17217, g2012	g17217, g2012	g2012, g17217	g2012, g17217	g17217, g2012	g7251, g15607, g5837, g3149, g9568, g14102	g3149, g5837, g14102, g7251, g9568, g15607	g5837, g15607, g14102, g9568, g7251, g3149
OG0000044	g10052, g26981, g2946, g6678, g5218, g20206	g5218, g6678, g2946, g10052, g26981, g20206	g6678, g10052, g26981, g20206, g2946, g5218	g6945, g6933, g13819	mf_4283, mf_8679	g10429, g9883, g11385	g12370, g12371, g67, g5128, g68	g5128, g12370, g12371, g67, g68	g5128, g12371, g68, g67, g12370	g12855, g18367, g2626	g12855, g2626, g18367	g12370, g67, g68, g5128, g12371	g67, g68	g12370, g68, g67, g12371, g5128	g67, g68, g5128, g12370, g12371	g12370, g12371, g67, g68, g5128	g18367, g2626, g12855	g21627, g12855, g2622, g18367, g2626	g2626, g12855, g18367
OG0000045	g16033, g3309, g3310, g18121, g21800, g26311, g22773	g18121, g21800, g26311, g16033, g3309, g3310	g16033, g26311, g3309, g21800, g18121, g3310	g16579, g1766, g1769, g1765, g15381, g16529	mf_6651, mf_4596		g3603, g3596, g12732, g3597	g3597, g3596, g3603, g12732	g12732, g3603, g3596, g3597	g1200, g6476, g1201, g18513	g1200, g18513, g6476, g1201	g3597, g3596, g3603, g12732	g3603, g3597, g3596, g12732	g12732, g3597, g3596, g3603	g3597, g3596, g3603, g12732	g3596, g12732, g3597, g3603	g1201, g18513, g6476, g1200	g18513, g23390, g6476, g1201, g1200	g1201, g6476, g18513, g1200
OG0000046	g11976, g26027, g8995, g13761	g8995, g26027, g13761	g26027, g13761, g8995	g16365, g12821, g8801, g5933	mf_4771, mf_14648	g10966, g9090, g10827	g15125, g22730, g22731, g14845, g14846	g14846, g14845, g22730, g22731, g15125	g14845, g22731, g22730, g15125, g14846	g20272, g12145, g7431, g7430	g12145, g20272, g7430, g7431	g22730, g14846, g14845, g15125, g22731	g22730, g14846, g14845, g15125, g22731	g14845, g15125, g22731, g22730, g14846	g22730, g22731, g15125, g14846, g14845	g15125, g14846, g14845, g22731, g22730	g7431, g7430, g20272, g12145	g7431, g7430, g20272, g12145	g4346, g20272, g7430, g7431, g12145
OG0000047	g11620, g25391, g27872	g27872, g11620, g25391	g27872, g11620, g25391	g8057, g14984, g26045, g29531, g2847, g14682	mf_7330, mf_7439	g12669	g22329, g17393, g21676, g105, g3334	g22329, g3334, g17393, g105, g21676	g3334, g17393, g21676, g105, g22329	g11018, g19687, g5196, g19043	g5196, g19687, g19043, g11018	g22329, g3334, g17393, g105, g21676	g17393, g3334, g105, g22329, g21676	g22329, g3334, g17393, g21676, g105	g105, g22329, g3334, g17393, g21676	g22329, g21676, g17393, g105, g3334	g5196, g19043, g11018, g19687	g11018, g19687, g23276, g19043, g5196, g23978	g11018, g19043, g19687, g5196
OG0000048	g616, g11406, g8327, g13873, g13874, g27044, g5649, g26338	g5649, g13874, g27044, g13873, g8327, g11406, g616, g26338	g8327, g11406, g27044, g616, g26338, g13873, g13874, g5649	g28472, g9184, g24972, g9191	mf_984, mf_9505	g9939, g13308, g8448, g11428	g4204, g12085, g21826	g12085, g4204, g21826	g12085, g4204, g21826	g12942, g6497, g9100, g5278	g9100, g6497, g12942, g5278	g12085, g21826, g4204	g12085, g4204, g21826	g12085, g21826, g4204	g21826, g4204, g12085	g21826, g12085, g4204	g12942, g5278, g6497, g9100	g5278, g9100, g6497, g12942, g22034	g5278, g12942, g6497, g9100
OG0000049	g10864, g10865, g14761, g14763, g7502, g3960, g20474	g3960, g10865, g10864, g14763, g20474, g14761	g3960, g20474, g10865, g10864, g14763, g14761	g3990, g29843, g1354, g12182, g16865	mf_2437, mf_12157, mf_4016, mf_13371, mf_3066, mf_11720, mf_1021, mf_12664, mf_9877, mf_6262, mf_9831, mf_2852, mf_6531, mf_6249, mf_14748, mf_13589	g7025, g8749, g13185, g11833, g10187, g6816	g17988, g8358, g17319	g17319, g8358, g17988	g8358, g17988, g17319	g12221, g655	g655, g12221	g17319, g8358	g17988, g17319, g8358	g8358, g17988, g17319	g17988, g17319, g8358	g8358, g17319, g17988	g12221, g655	g12221, g655	g655, g12221
OG0000050	g5290, g7787, g7788, g23102, g18180	g18180, g7787, g7788, g5290, g23102	g18180, g7787, g7788, g23102, g5290	g4962, g10623, g10626	mf_744, mf_8102, mf_13333, mf_6780, mf_11261	g29, g9967	g22892, g15512, g15508	g15512, g15508, g22892	g15508, g22892, g15512	g13199, g15464, g14913, g19912, g10999, g9358	g14913, g19912, g15464, g10999, g13199, g9358	g22892, g15508, g15512	g22892, g15508, g15512	g22892, g15512, g15508	g15508, g15512, g22892	g22892, g15508, g15512	g10999, g9358, g14913, g19912, g15464, g13199	g15464, g13199, g19912, g14913, g9358, g10999	g14913, g15464, g10999, g9358, g19912, g13199
OG0000051	g16201, g10725, g6701	g10725, g16201, g6701	g6701, g16201, g10725	g3015, g6621, g4465	mf_13375, mf_333		g19513, g2211, g2210, g4324, g4325	g2210, g2211, g4324, g4325, g19513	g2211, g2210, g4325, g19513, g4324	g7471, g7472, g5646, g4129, g19796	g5646, g19796, g4129, g7471, g7472	g19513, g4324, g4325, g2210, g2211	g19513, g4324, g4325, g2211, g2210	g19513, g4325, g4324, g2210, g2211	g4325, g4324, g2211, g2210, g19513	g2211, g19513, g2210, g4325, g4324	g4129, g19796, g5646, g7471, g7472	g5646, g19796, g7472, g7471, g4129	g19796, g5646, g4129, g7472, g7471
OG0000052	g12252, g14463, g614, g14481, g14482, g23094	g23094, g12252, g614, g10494, g14482, g14481, g14463	g14481, g14482, g12252, g614, g23094, g14463	g11981, g11980, g11979, g18704, g11975, g16753	mf_1175, mf_2193, mf_2400, mf_4497	g1431, g13976, g13975, g13974				g14280, g13733, g15550, g13732, g5946, g5944, g5945, g5947, g5738	g13732, g5944, g5945, g14280, g5947, g5738, g13733, g5946, g15550						g14280, g5738, g15550, g13733, g13732, g5944, g5947, g5945, g5946	g13732, g13733, g5945, g5946, g5947, g5944, g5738, g15550, g14280	g13733, g13732, g5947, g5945, g15550, g5946, g14280, g5944, g5738
OG0000053	g22965, g15459, g16101, g12327, g1564, g13658, g12593	g13658, g12327, g22965, g12593, g16101, g15459	g12327, g12593, g16101, g13658, g22965, g15459	g30921, g28771, g1002, g14801, g23672, g3664, g27204, g15734, g24029, g20844, g640	mf_12528	g922	g811, g1171, g16369, g16348	g1171, g16369, g811, g16348	g16369, g1171, g811, g16348	g11014, g7827, g12181	g7827, g12181, g11014	g811, g16369, g16348, g1171	g811, g16369, g16348, g1171	g811, g16348, g1171, g16369	g16369, g16348, g811, g1171	g811, g16348, g16369, g1171	g11014, g7827, g12181	g11014, g7827	g11014, g7827, g12181
OG0000054	g8093, g2066, g20342	g20342, g2066, g8093	g8093, g20342, g2066	g24770, g8513, g84, g86, g83	mf_11770, mf_1017	g3940, g9820	g5852, g13671, g4410, g17554	g17554, g5852, g4410, g13671	g4410, g5852, g17554, g13671	g3319, g16235, g17532, g19443, g5672	g3319, g17532, g19443, g5672, g16235	g13671, g5852, g17554, g4410	g5852, g13671, g17554, g4410	g4410, g5852, g17554, g13671	g13671, g17554, g4410, g5852	g17554, g4410, g5852, g13671	g5672, g3319, g19443, g17532, g16235	g25297, g16235, g3319, g19443, g22181, g5672, g13807, g17532	g19443, g16235, g5672, g3319, g17532
OG0000055	g17800, g21278, g23853, g27137, g28758, g28095, g15885, g25298, g20404, g28216	g27137, g28758, g21278, g28216, g25298, g28095, g17800	g28758, g28216, g17800, g25298, g27137, g28095, g21278	g26732, g2502, g15951	mf_13077, mf_9419, mf_8860	g2227, g13521	g18862, g24392, g24353, g15507	g24353, g15507, g18862, g24392	g15507, g24392, g24353, g18862	g14799, g8731	g14799, g8731	g24353, g15507, g18862, g24392	g24392, g24353, g15507, g18862	g24392, g18862, g24353, g15507	g24392, g18862, g15507, g24353	g18862, g24353, g15507, g24392	g8731, g14799	g13667, g21211, g14799, g8731, g20378	g8731, g14799, g13667
OG0000056	g13246, g22914, g23717, g4031, g14587, g26234, g18215, g22169	g23717, g13246, g18215, g22914, g4031, g14587, g22169, g26234	g23717, g26234, g22914, g4031, g18215, g13246, g7128, g14587	g26802, g26207, g14286	mf_14229, mf_5320, mf_11834, mf_10736, mf_12910, mf_6075	g246	g3196, g16854	g3196, g16854	g16854, g3196	g2614, g20132, g16901, g5015, g6677	g2614, g20132, g5015, g16901, g6677	g3196, g16854	g16854, g3196	g3196, g16854	g16854, g3196	g3196, g16854	g2614, g5015, g6677, g16901, g20132	g2614, g16901, g20132, g6677, g20927, g5015, g24690	g5015, g6677, g20132, g2614, g16901
